repair_candidate_id,repair_axis,repair_source_kind,repair_source_family,source_split,recovery_corridor_profile,mitigation_metric_mode,parent_candidate_source_id,parent_task_source_id,parent_profile_name,parent_repair_source_kind,parent_selection_quota_name,parent_feasibility_tier_id,parent_source_role_semantics,parent_surface_variant,parent_normalized_surface_variant,parent_sampled_obstacle_label,parent_base_geometry_source,parent_outcome_bucket,parent_termination_reason,target_feasibility_tier_id,target_source_role_semantics,target_surface_variant,target_normalized_surface_variant,target_sampled_obstacle_label,candidate_source_id,source_v1_bounded_panel_spec_id,source_scenario_spec_id,source_role_semantics,profile_name,profile_group,speed_ref,mu,friction_step_enabled,friction_step_at,grid_cell_count,accepted_cell_count,min_accepted_cells,source_support_status,source_support_failure_reason,accepted_distance_min,accepted_distance_max,accepted_half_width_min,accepted_half_width_max,dominant_label,dominant_reject_reason,label_counts,reject_reason_counts,feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,post_obstacle_track_width,base_geometry_source,labels_enter_actor_input,v2_ranking_admissible_by_default,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made
cosr_v0_0116_success_support_expansion,success_support_expansion,success_stabilizer,a0ede7788cdc5112,public_gate,success_support_expansion,not_mitigation,otsr_v0_0073_success_stabilizer,tqcm_exec_v0_0052_otsr_v0_0073_success_stabilizer,L0_current_masked,success_stabilizer,success_unavoidable_post,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,m1928::parent_task_source_id,success_obstacle_pass,,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,cosr_v0_0116_success_support_expansion,cosr_v0_0116_success_support_expansion,cosr_v0_0116_success_support_expansion_scenario,unavoidable_mitigation,L0_current_masked,unavoidable_mitigation,12.0,0.25,True,20,35,4,2,supported,none,18.0,18.0,1.1500000000000001,1.3000000000000003,drift_required,label_not_allowed,"{""drift_required"": 31, ""unavoidable"": 4}","{""accepted"": 4, ""label_not_allowed"": 31}",tier_b_feasible_emergency,post_friction_step,unavoidable,6.0,m1969::parent_task_source_id,False,False,False,False,False,False
cosr_v0_0121_success_support_expansion,success_support_expansion,success_stabilizer,a0ede7788cdc5112,public_gate,success_support_expansion,not_mitigation,otsr_v0_0144_mitigation_isolation_check,tqcm_exec_v0_0065_otsr_v0_0144_mitigation_isolation_check,L1_one_step,mitigation_isolation_check,mitigation_unavoidable_post,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,m1928::parent_task_source_id,success_obstacle_pass,,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,cosr_v0_0121_success_support_expansion,cosr_v0_0121_success_support_expansion,cosr_v0_0121_success_support_expansion_scenario,unavoidable_mitigation,L1_one_step,unavoidable_mitigation,12.0,0.25,True,20,35,21,2,supported,none,16.0,18.666666666666668,1.15,1.35,unavoidable,label_not_allowed,"{""drift_required"": 14, ""unavoidable"": 21}","{""accepted"": 21, ""label_not_allowed"": 14}",tier_b_feasible_emergency,post_friction_step,unavoidable,6.25,m1969::parent_task_source_id,False,False,False,False,False,False
cosr_v0_0144_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_000,collision_mitigation_relief_000,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,cosr_v0_0144_collision_mitigation_relief,cosr_v0_0144_collision_mitigation_relief_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,10.0,14.0,1.1,1.4,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0145_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_001,collision_mitigation_relief_001,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0145_collision_mitigation_relief,cosr_v0_0145_collision_mitigation_relief,cosr_v0_0145_collision_mitigation_relief_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,12.0,16.0,1.1,1.4,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0146_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_002,collision_mitigation_relief_002,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0146_collision_mitigation_relief,cosr_v0_0146_collision_mitigation_relief,cosr_v0_0146_collision_mitigation_relief_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,14.0,18.0,1.1,1.4,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0147_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_003,collision_mitigation_relief_003,L0_current_masked,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0147_collision_mitigation_relief,cosr_v0_0147_collision_mitigation_relief,cosr_v0_0147_collision_mitigation_relief_scenario,unavoidable_mitigation,L0_current_masked,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,16.0,20.0,1.1,1.4,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0148_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_004,collision_mitigation_relief_004,L1_one_step,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0148_collision_mitigation_relief,cosr_v0_0148_collision_mitigation_relief,cosr_v0_0148_collision_mitigation_relief_scenario,unavoidable_mitigation,L1_one_step,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,10.0,14.0,1.05,1.3499999999999999,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0149_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_005,collision_mitigation_relief_005,L2_window_100,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0149_collision_mitigation_relief,cosr_v0_0149_collision_mitigation_relief,cosr_v0_0149_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_100,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,12.0,16.0,1.05,1.3499999999999999,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0150_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_006,collision_mitigation_relief_006,L2_window_100_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0150_collision_mitigation_relief,cosr_v0_0150_collision_mitigation_relief,cosr_v0_0150_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_100_current_tiled,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,14.0,18.0,1.05,1.3499999999999999,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0151_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_007,collision_mitigation_relief_007,L2_window_13,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0151_collision_mitigation_relief,cosr_v0_0151_collision_mitigation_relief,cosr_v0_0151_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_13,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,16.0,20.0,1.05,1.3499999999999999,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0152_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_008,collision_mitigation_relief_008,L2_window_13_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0152_collision_mitigation_relief,cosr_v0_0152_collision_mitigation_relief,cosr_v0_0152_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_13_current_tiled,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,10.0,14.0,1.0000000000000002,1.3,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_009,collision_mitigation_relief_009,L2_window_25,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_25,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,12.0,16.0,1.0000000000000002,1.3,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_010,collision_mitigation_relief_010,L2_window_25_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_25_current_tiled,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,14.0,18.0,1.0000000000000002,1.3,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0155_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_011,collision_mitigation_relief_011,L2_window_50,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0155_collision_mitigation_relief,cosr_v0_0155_collision_mitigation_relief,cosr_v0_0155_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_50,unavoidable_mitigation,18.0,0.4,False,,25,25,1,supported,none,16.0,20.0,1.0000000000000002,1.3,unavoidable,,"{""unavoidable"": 25}","{""accepted"": 25}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0191_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,d4995e480695a619,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_015,mitigation_metric_isolation_015,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,drift_required_recovery,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,drift_required_recovery,steady_surface,steady_surface,unavoidable,cosr_v0_0191_mitigation_metric_isolation,cosr_v0_0191_mitigation_metric_isolation,cosr_v0_0191_mitigation_metric_isolation_scenario,drift_required_recovery,slice_anchor,drift_required_recovery,18.0,0.4,False,,9,9,1,supported,none,23.0,25.0,0.75,0.8500000000000001,drift_required,,"{""drift_required"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::drift_required_recovery,False,False,False,False,False,False
cosr_v0_0176_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_000,mitigation_metric_isolation_000,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0176_mitigation_metric_isolation,cosr_v0_0176_mitigation_metric_isolation,cosr_v0_0176_mitigation_metric_isolation_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,9.0,11.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0177_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_001,mitigation_metric_isolation_001,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0177_mitigation_metric_isolation,cosr_v0_0177_mitigation_metric_isolation,cosr_v0_0177_mitigation_metric_isolation_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,11.0,13.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0178_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_002,mitigation_metric_isolation_002,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0178_mitigation_metric_isolation,cosr_v0_0178_mitigation_metric_isolation,cosr_v0_0178_mitigation_metric_isolation_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,9.0,11.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0179_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_003,mitigation_metric_isolation_003,L0_current_masked,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0179_mitigation_metric_isolation,cosr_v0_0179_mitigation_metric_isolation,cosr_v0_0179_mitigation_metric_isolation_scenario,unavoidable_mitigation,L0_current_masked,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,11.0,13.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0180_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_004,mitigation_metric_isolation_004,L1_one_step,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0180_mitigation_metric_isolation,cosr_v0_0180_mitigation_metric_isolation,cosr_v0_0180_mitigation_metric_isolation_scenario,unavoidable_mitigation,L1_one_step,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,9.0,11.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0181_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_005,mitigation_metric_isolation_005,L2_window_100,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0181_mitigation_metric_isolation,cosr_v0_0181_mitigation_metric_isolation,cosr_v0_0181_mitigation_metric_isolation_scenario,unavoidable_mitigation,L2_window_100,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,11.0,13.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
cosr_v0_0182_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_006,mitigation_metric_isolation_006,L2_window_100_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0182_mitigation_metric_isolation,cosr_v0_0182_mitigation_metric_isolation,cosr_v0_0182_mitigation_metric_isolation_scenario,unavoidable_mitigation,L2_window_100_current_tiled,unavoidable_mitigation,18.0,0.4,False,,9,9,1,supported,none,9.0,11.0,1.25,1.35,unavoidable,,"{""unavoidable"": 9}","{""accepted"": 9}",tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,False,False,False,False,False,False
