seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
210241,checkpoint,29,True,False,0.382408080974891,0.8332520935360344,1653.1637313093083,1.1401129181443506,0.9006627074517618,-0.06144563407461212,0.667836602270982,1.2458236647814838,1.0464744697781347,1.70883077436326,1.70883077436326,22,True,True,unavoidable,True,False,0.9908203178489521,1.2752774286062323,-0.2844571107572802,obstacle_collision,False,obstacle_collision,collision_failure,-2.7237407331840373,-0.09392209424772542,0.2507300658857999,0.5527223382021802,0.24855402395438653,0.04639807083642266,0.0,18.221046863813918,0.0022829328663647175,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.04639807083642266,0.2619716450772416,False,False,18.120063578524192,0.0013613980461759738,0.07046975308554508,19.550076806642238,19.550076806642238,0.0,nan,0.0,29,0.2507300658857999,0.24855402395438653,18.221046863813918,-0.09392209424772542,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0172_t4::L1_one_step,m2063-osd-osd_v0_0172_t4,osd_v0_0172_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_004,,,,,osd_v0_0172_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210241,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210242,checkpoint,65,True,False,0.3041342059813416,0.32335015429625674,1853.2542598969826,1.2781063861358501,0.8668433135643541,-0.08432621824515518,1.3835746646974174,1.098786356637235,0.6564782408269961,0.701405558606288,0.701405558606288,35,True,True,drift_required,False,False,5.284110522402398,1.7216048294654096,3.5625056929369885,off_track,False,off_track,off_track_noncollision_noncompletion,20.325408521615557,0.31269859264023936,2.178875930209733,4.408306639193199,0.09692855847298404,0.11407159585479902,0.0,12.052574936942154,0.0024420933332294226,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.11407159585479902,0.4607561950227467,False,False,nan,nan,nan,nan,0.0,0.008306639193198961,1.3,0.008306639193198961,65,2.178875930209733,0.09692855847298404,12.052574936942154,0.31269859264023936,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0172_t4::L2_window_50,m2063-osd-osd_v0_0172_t4,osd_v0_0172_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_004,,,,,osd_v0_0172_t4,smoke_proxy,t4_actuator_delay_response,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,210242,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
210243,checkpoint,61,False,True,1.0656057366662717,0.6848976662820108,1773.6077346105644,1.2231777480072858,1.074166178589456,-0.04754809172959895,0.6633397175727513,0.8755257419871113,0.9024995791416062,0.863534563262602,0.863534563262602,16,True,True,drift_required,False,True,3.0511191015082844,1.9197994421286335,1.1313196593796508,,True,obstacle_pass,success_obstacle_pass,81.08868516786868,1.3293227076699783,0.613192277739942,1.369253786780547,0.05481413246359501,0.032156199486165965,0.0,18.765767332901202,0.0012591948034241796,1,nan,nan,0.02,4.4,61.0,1.22,61.0,1.22,True,0.0,0.032156199486165965,0.27780735347187546,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,61,0.613192277739942,0.05481413246359501,18.765767332901202,1.3293227076699783,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0172_t4::L3_online_gru,m2063-osd-osd_v0_0172_t4,osd_v0_0172_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_004,,,,,osd_v0_0172_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,210243,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
210244,checkpoint,67,False,True,0.6575986442548053,0.7085367864814136,1397.1618669915401,0.9635599082700277,1.0800397954238667,-0.001917165943973842,1.2027879237601025,0.9578544904856202,0.726559241791644,2.1480035034992566,2.1480035034992566,26,True,True,aes_feasible,False,True,2.4543296061032343,1.7136844348261804,0.7406451712770539,,True,obstacle_pass,success_obstacle_pass,83.63387796066245,1.2482668352337678,0.403619196352411,0.9085958636495377,0.11915409883581954,0.03606587430131594,0.0,15.764195791163976,0.00045395022607408464,1,nan,nan,0.02,4.4,67.0,1.34,67.0,1.34,True,0.0,0.03606587430131594,0.23333747045053466,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,67,0.403619196352411,0.11915409883581954,15.764195791163976,1.2482668352337678,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0172_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0172_t4,osd_v0_0172_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_004,,,,,osd_v0_0172_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,210244,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aes_feasible
210245,checkpoint,25,True,False,0.5584089768779357,0.727753912228762,1500.1937102665763,1.0346163519079836,1.2173312784770054,-0.02820403969051699,1.0028521199767357,0.9352499631412572,0.8880879655093694,1.8102199677171764,1.8102199677171766,16,True,True,unavoidable,True,False,0.9829860330843532,1.1028218620462034,-0.11983582896185019,obstacle_collision,False,obstacle_collision,collision_failure,-6.544591164300773,-0.2617836465720309,0.16916271152347126,0.304107187014246,0.17621165861857205,0.008547585232539163,0.0,8.193720522053479,0.003676914842799306,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.008547585232539163,0.1915159331647645,False,False,8.184884597272376,0.006485494405553061,0.04968912013270484,8.792275401297672,8.792275401297672,0.0,nan,0.0,25,0.16916271152347126,0.17621165861857205,8.193720522053479,-0.2617836465720309,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0173_t4::L0_current_masked,m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,,,,,osd_v0_0173_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210245,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210246,checkpoint,23,True,False,0.8928405172549683,0.827939292279321,1565.348356926237,1.0795505909836118,1.2900937153518197,0.015510315495232962,0.6321369175260175,1.116844450942931,1.1104546058428013,2.615184453754307,2.615184453754307,12,True,True,unavoidable,True,False,1.0129027998163647,1.1301366116589375,-0.11723381184257287,obstacle_collision,False,obstacle_collision,collision_failure,-9.106303212937583,-0.39592622664946014,0.6391544481127414,0.7442493791797737,0.21463337581447514,0.07100350080307527,0.0,7.791590748782641,0.004693015944212675,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.07100350080307527,0.21086491537568938,False,False,7.792701676140664,0.004345571270493702,0.04613935031833147,8.385657456020608,8.385657456020608,0.0,nan,0.0,23,0.6391544481127414,0.21463337581447514,7.791590748782641,-0.39592622664946014,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0173_t4::L1_one_step,m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,,,,,osd_v0_0173_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210246,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210247,checkpoint,41,True,False,0.5096108121536111,0.5051659491960838,1202.8148489433245,0.8295274820298789,1.0532352256350466,-0.06354305640410951,1.2270627983868283,0.8475248369811861,0.7824800778649469,2.442674316371319,2.442674316371319,38,True,True,unavoidable,True,False,1.7145200908862128,1.8695931562905779,-0.15507306540436505,obstacle_collision,False,obstacle_collision,collision_failure,6.849617130346061,0.16706383244746492,0.7109301539113355,1.6909993642130345,0.2514770910270625,0.04174318477543123,0.0,10.176444839243315,0.003578499425202608,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.04174318477543123,0.46843688341628054,False,False,10.158540325811153,0.04036087155258538,0.46843688341628054,11.0009297769509,11.0009297769509,0.0,nan,0.0,41,0.7109301539113355,0.2514770910270625,10.176444839243315,0.16706383244746492,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0173_t4::L2_window_50,m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,,,,,osd_v0_0173_t4,smoke_proxy,t4_actuator_delay_response,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,210247,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210248,checkpoint,33,True,False,0.5160496530648245,0.68784679385312,1465.745370487134,1.0108588761980235,1.23941780570966,-0.05881814693401255,0.6494470723515169,1.2864882580204897,1.0724765654246198,1.8785913731109154,1.8785913731109154,21,True,True,unavoidable,True,False,1.4829733744073281,1.6025848494834491,-0.11961147507612102,obstacle_collision,False,obstacle_collision,collision_failure,2.250643421207677,0.06820131579417203,0.5722434924395281,0.8974956865170256,0.2562855378934304,0.03318192995109793,0.0,10.999634653122182,0.002819161396473646,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.03318192995109793,0.2986049263886892,False,False,11.262392027023246,0.0027343952578331083,0.10877855429888203,11.872694455462655,11.872694455462655,0.0,nan,0.0,33,0.5722434924395281,0.2562855378934304,10.999634653122182,0.06820131579417203,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0173_t4::L3_online_gru,m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,,,,,osd_v0_0173_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,210248,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210249,checkpoint,27,True,False,0.8018682518759677,0.754344955767233,1310.2878351427812,0.9036467828570904,0.8978480941694684,-0.016491547946431817,0.9901708459677616,1.1147573285002692,0.7029414748889791,2.5518935376138545,2.5518935376138545,25,True,True,unavoidable,True,False,1.4804436849379006,1.5122682699562033,-0.031824585018302765,obstacle_collision,False,obstacle_collision,collision_failure,-4.894948499173314,-0.18129438885827087,0.05689671384991304,0.10274661528775653,0.24135851824153906,0.010216120664460655,0.0,10.216188449833469,0.0016570481238886714,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.010216120664460655,0.24010248326033273,False,False,10.186104648251803,0.00945755102266385,0.11032384169670288,10.36098873302432,10.36098873302432,0.0,nan,0.0,27,0.05689671384991304,0.24135851824153906,10.216188449833469,-0.18129438885827087,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0173_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,,,,,osd_v0_0173_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,210249,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210250,checkpoint,26,True,False,1.0515284315400963,1.018616992661845,1433.4441141840475,0.9885821477131362,0.8262694007706145,-0.013880224051895151,0.7823395980666435,0.8510473427572872,1.0979567673639938,1.0585058176893307,1.0585058176893307,26,True,True,unavoidable,True,False,1.573031414033551,1.8016035903515197,-0.22857217631796867,obstacle_collision,False,obstacle_collision,collision_failure,-5.460490641041215,-0.2100188708092775,0.46467202075026537,0.9371369023758795,0.19429156650008236,0.02014474873269048,0.0,12.067624563753556,0.004286481067538261,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.02014474873269048,0.5260831769410935,False,False,12.289489079383486,0.0016158608290576346,0.03960907724796512,13.437118799112655,13.437118799112655,0.0,nan,0.0,26,0.46467202075026537,0.19429156650008236,12.067624563753556,-0.2100188708092775,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0174_t4::L0_current_masked,m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,,,,,osd_v0_0174_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210250,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210251,checkpoint,22,True,False,0.5352278206107136,0.9760866397438946,1579.3999194102698,1.0892413237312206,1.008885948184143,-0.05904762413287279,0.782189448773458,0.7720135949304827,0.7107798601722448,0.7384681327795752,0.7384681327795752,21,True,True,unavoidable,True,False,1.1383701786742957,1.223212891309271,-0.08484271263497534,obstacle_collision,False,obstacle_collision,collision_failure,-8.516733521614722,-0.3871242509824873,0.1299820473510671,0.2830763773345595,0.05569078729291197,0.04115709161089088,0.0,10.640307599425313,0.002135511487722397,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.04115709161089088,0.48997544979133145,False,False,10.63139652967452,0.002419546712264028,0.005646123975601931,11.05738447860309,11.05738447860309,0.0,nan,0.0,22,0.1299820473510671,0.05569078729291197,10.640307599425313,-0.3871242509824873,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0174_t4::L1_one_step,m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,,,,,osd_v0_0174_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210251,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210252,checkpoint,23,True,False,0.7765129980909896,0.9616333083644009,1444.029852765083,0.9958826570793675,1.2554017018105244,0.11369475600686885,1.170881905810956,0.725262158968069,0.9740960680974402,0.66831123807592,0.66831123807592,17,True,True,unavoidable,True,False,1.3932017676802753,1.5202682534411909,-0.12706648576091562,obstacle_collision,False,obstacle_collision,collision_failure,-9.56648943532133,-0.4159343232748404,0.8163773754555151,1.3142419648741104,0.21013633757577277,0.0354264003840557,0.0,10.376474496867873,0.0038605546578764915,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.0354264003840557,0.4839288033715381,False,False,10.580711565841842,0.02940183199429264,0.4839288033715381,11.27913779098072,11.27913779098072,0.0,nan,0.0,23,0.8163773754555151,0.21013633757577277,10.376474496867873,-0.4159343232748404,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0174_t4::L2_window_50,m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,,,,,osd_v0_0174_t4,smoke_proxy,t4_actuator_delay_response,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,210252,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210253,checkpoint,28,True,False,0.42388151185058603,0.8831835097055596,1655.230036437963,1.1415379561641124,0.9917254761922603,0.011879467923094245,1.2528919293598242,1.349384503798756,0.9300827627452208,0.7317301812362174,0.7317301812362174,8,True,True,unavoidable,True,False,1.1670053798778481,1.3699497139686625,-0.20294433409081436,obstacle_collision,False,obstacle_collision,collision_failure,-3.399886389846184,-0.121424513923078,0.40043268761317147,0.8522074113920759,0.16053752318900313,0.00881055115807334,0.0,11.4955921377926,0.00353736849501729,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.00881055115807334,0.49943442360871154,False,False,11.570628314064193,0.00839633770587281,0.17380088977129315,12.60692824234833,12.60692824234833,0.0,nan,0.0,28,0.40043268761317147,0.16053752318900313,11.4955921377926,-0.121424513923078,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0174_t4::L3_online_gru,m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,,,,,osd_v0_0174_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,210253,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210254,checkpoint,26,True,False,0.6390572277680131,1.0259175200387378,1305.5164737273508,0.9003561887774832,1.234960753978879,0.07500055900423375,1.098391374814214,0.5995576823312805,0.823552476468603,1.2578603482269732,1.2578603482269732,21,True,True,unavoidable,True,False,1.5988348976824485,1.7306493282210473,-0.13181443053859887,obstacle_collision,False,obstacle_collision,collision_failure,-4.222933036323607,-0.1624205013970618,0.4342974966768523,0.9045763063826868,0.0858789617679657,0.011485117023170486,0.0,12.628760837899941,0.002011865144595504,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.011485117023170486,0.5820254722568432,False,False,12.97272039487762,0.006242113334515232,0.206185462559542,13.655532150493826,13.655532150493826,0.0,nan,0.0,26,0.4342974966768523,0.0858789617679657,12.628760837899941,-0.1624205013970618,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0174_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,,,,,osd_v0_0174_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,210254,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210255,checkpoint,40,True,False,0.3213081414669233,0.4643789833745361,1300.4313673042514,0.8968492188305182,1.2704533244288694,0.002995956704570979,0.5999923578097353,0.6891439226276322,0.6817636669247465,0.9883934977761129,0.988393497776113,31,True,True,unavoidable,True,False,1.72534513522165,1.8408040670114962,-0.11545893178984623,obstacle_collision,False,obstacle_collision,collision_failure,9.972598572804408,0.2493149643201102,0.22057239290889138,0.4246738559671357,0.2166042573607117,0.0920913568475699,0.0,14.38310373320902,0.0008886562427505851,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.0920913568475699,0.23686871625070444,False,False,14.355809784738586,0.007555805203669406,0.06996208764745164,14.943878555054397,14.943878555054397,0.0,nan,0.0,40,0.22057239290889138,0.2166042573607117,14.38310373320902,0.2493149643201102,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0175_t4::L0_current_masked,m2063-osd-osd_v0_0175_t4,osd_v0_0175_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_007,,,,,osd_v0_0175_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210255,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210256,checkpoint,69,True,False,0.8763674494326688,0.5425018038937885,1572.5669712366625,1.084528945680457,1.0442582338008368,-0.07440279395784843,0.98642751604309,1.273411759613037,1.0398532426665044,1.0040850640398171,1.0040850640398171,20,True,True,drift_required,True,False,1.9386315444360027,2.036312114970252,-0.09768057053424939,obstacle_collision,False,obstacle_collision,collision_failure,32.3650548834499,0.46905876642681016,0.7383083977734257,1.8449705773389482,0.25415280305367705,0.026752302392940647,0.0,14.614390910630442,0.0021942465100437403,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.026752302392940647,0.20694806600695664,False,False,14.290776414898275,0.0016331878894495833,0.07523166508091454,14.787519028022338,14.787519028022338,0.0,nan,0.0,69,0.7383083977734257,0.25415280305367705,14.614390910630442,0.46905876642681016,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0175_t4::L1_one_step,m2063-osd-osd_v0_0175_t4,osd_v0_0175_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_007,,,,,osd_v0_0175_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210256,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
