workload_id,task_source_id,profile_name,task_family,source_edge,window_tag,strata,environment_rollout_scheduled,training_scheduled,profile_specific_tuning
m1680-spec-0035::L2_window_25,m1680-spec-0035,L2_window_25,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L2_window_25_current_tiled,m1680-spec-0035,L2_window_25_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L2_window_50,m1680-spec-0035,L2_window_50,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L2_window_50_current_tiled,m1680-spec-0035,L2_window_50_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L2_window_100,m1680-spec-0035,L2_window_100,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L2_window_100_current_tiled,m1680-spec-0035,L2_window_100_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L3_online_gru,m1680-spec-0035,L3_online_gru,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0035::L3_reset_control_corrected,m1680-spec-0035,L3_reset_control_corrected,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,False,False,False
m1680-spec-0036::L0_current_masked,m1680-spec-0036,L0_current_masked,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L1_one_step,m1680-spec-0036,L1_one_step,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_13,m1680-spec-0036,L2_window_13,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_13_current_tiled,m1680-spec-0036,L2_window_13_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_25,m1680-spec-0036,L2_window_25,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_25_current_tiled,m1680-spec-0036,L2_window_25_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_50,m1680-spec-0036,L2_window_50,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_50_current_tiled,m1680-spec-0036,L2_window_50_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_100,m1680-spec-0036,L2_window_100,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L2_window_100_current_tiled,m1680-spec-0036,L2_window_100_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L3_online_gru,m1680-spec-0036,L3_online_gru,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0036::L3_reset_control_corrected,m1680-spec-0036,L3_reset_control_corrected,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0037::L0_current_masked,m1680-spec-0037,L0_current_masked,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L1_one_step,m1680-spec-0037,L1_one_step,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_13,m1680-spec-0037,L2_window_13,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_13_current_tiled,m1680-spec-0037,L2_window_13_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_25,m1680-spec-0037,L2_window_25,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_25_current_tiled,m1680-spec-0037,L2_window_25_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_50,m1680-spec-0037,L2_window_50,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_50_current_tiled,m1680-spec-0037,L2_window_50_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_100,m1680-spec-0037,L2_window_100,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L2_window_100_current_tiled,m1680-spec-0037,L2_window_100_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L3_online_gru,m1680-spec-0037,L3_online_gru,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0037::L3_reset_control_corrected,m1680-spec-0037,L3_reset_control_corrected,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0038::L0_current_masked,m1680-spec-0038,L0_current_masked,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L1_one_step,m1680-spec-0038,L1_one_step,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_13,m1680-spec-0038,L2_window_13,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_13_current_tiled,m1680-spec-0038,L2_window_13_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_25,m1680-spec-0038,L2_window_25,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_25_current_tiled,m1680-spec-0038,L2_window_25_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_50,m1680-spec-0038,L2_window_50,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_50_current_tiled,m1680-spec-0038,L2_window_50_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_100,m1680-spec-0038,L2_window_100,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L2_window_100_current_tiled,m1680-spec-0038,L2_window_100_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L3_online_gru,m1680-spec-0038,L3_online_gru,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0038::L3_reset_control_corrected,m1680-spec-0038,L3_reset_control_corrected,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0039::L0_current_masked,m1680-spec-0039,L0_current_masked,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L1_one_step,m1680-spec-0039,L1_one_step,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_13,m1680-spec-0039,L2_window_13,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_13_current_tiled,m1680-spec-0039,L2_window_13_current_tiled,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_25,m1680-spec-0039,L2_window_25,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_25_current_tiled,m1680-spec-0039,L2_window_25_current_tiled,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_50,m1680-spec-0039,L2_window_50,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_50_current_tiled,m1680-spec-0039,L2_window_50_current_tiled,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_100,m1680-spec-0039,L2_window_100,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L2_window_100_current_tiled,m1680-spec-0039,L2_window_100_current_tiled,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L3_online_gru,m1680-spec-0039,L3_online_gru,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0039::L3_reset_control_corrected,m1680-spec-0039,L3_reset_control_corrected,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0040::L0_current_masked,m1680-spec-0040,L0_current_masked,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L1_one_step,m1680-spec-0040,L1_one_step,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_13,m1680-spec-0040,L2_window_13,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_13_current_tiled,m1680-spec-0040,L2_window_13_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_25,m1680-spec-0040,L2_window_25,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_25_current_tiled,m1680-spec-0040,L2_window_25_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_50,m1680-spec-0040,L2_window_50,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_50_current_tiled,m1680-spec-0040,L2_window_50_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_100,m1680-spec-0040,L2_window_100,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L2_window_100_current_tiled,m1680-spec-0040,L2_window_100_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L3_online_gru,m1680-spec-0040,L3_online_gru,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0040::L3_reset_control_corrected,m1680-spec-0040,L3_reset_control_corrected,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0041::L0_current_masked,m1680-spec-0041,L0_current_masked,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L1_one_step,m1680-spec-0041,L1_one_step,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_13,m1680-spec-0041,L2_window_13,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_13_current_tiled,m1680-spec-0041,L2_window_13_current_tiled,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_25,m1680-spec-0041,L2_window_25,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_25_current_tiled,m1680-spec-0041,L2_window_25_current_tiled,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_50,m1680-spec-0041,L2_window_50,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_50_current_tiled,m1680-spec-0041,L2_window_50_current_tiled,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_100,m1680-spec-0041,L2_window_100,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L2_window_100_current_tiled,m1680-spec-0041,L2_window_100_current_tiled,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L3_online_gru,m1680-spec-0041,L3_online_gru,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0041::L3_reset_control_corrected,m1680-spec-0041,L3_reset_control_corrected,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L0_current_masked,m1680-spec-0042,L0_current_masked,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L1_one_step,m1680-spec-0042,L1_one_step,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_13,m1680-spec-0042,L2_window_13,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_13_current_tiled,m1680-spec-0042,L2_window_13_current_tiled,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_25,m1680-spec-0042,L2_window_25,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_25_current_tiled,m1680-spec-0042,L2_window_25_current_tiled,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_50,m1680-spec-0042,L2_window_50,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_50_current_tiled,m1680-spec-0042,L2_window_50_current_tiled,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_100,m1680-spec-0042,L2_window_100,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L2_window_100_current_tiled,m1680-spec-0042,L2_window_100_current_tiled,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L3_online_gru,m1680-spec-0042,L3_online_gru,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0042::L3_reset_control_corrected,m1680-spec-0042,L3_reset_control_corrected,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L0_current_masked,m1680-spec-0043,L0_current_masked,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L1_one_step,m1680-spec-0043,L1_one_step,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_13,m1680-spec-0043,L2_window_13,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_13_current_tiled,m1680-spec-0043,L2_window_13_current_tiled,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_25,m1680-spec-0043,L2_window_25,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_25_current_tiled,m1680-spec-0043,L2_window_25_current_tiled,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_50,m1680-spec-0043,L2_window_50,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_50_current_tiled,m1680-spec-0043,L2_window_50_current_tiled,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_100,m1680-spec-0043,L2_window_100,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L2_window_100_current_tiled,m1680-spec-0043,L2_window_100_current_tiled,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L3_online_gru,m1680-spec-0043,L3_online_gru,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0043::L3_reset_control_corrected,m1680-spec-0043,L3_reset_control_corrected,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0044::L0_current_masked,m1680-spec-0044,L0_current_masked,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L1_one_step,m1680-spec-0044,L1_one_step,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_13,m1680-spec-0044,L2_window_13,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_13_current_tiled,m1680-spec-0044,L2_window_13_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_25,m1680-spec-0044,L2_window_25,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_25_current_tiled,m1680-spec-0044,L2_window_25_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_50,m1680-spec-0044,L2_window_50,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_50_current_tiled,m1680-spec-0044,L2_window_50_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_100,m1680-spec-0044,L2_window_100,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L2_window_100_current_tiled,m1680-spec-0044,L2_window_100_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L3_online_gru,m1680-spec-0044,L3_online_gru,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0044::L3_reset_control_corrected,m1680-spec-0044,L3_reset_control_corrected,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0045::L0_current_masked,m1680-spec-0045,L0_current_masked,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L1_one_step,m1680-spec-0045,L1_one_step,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_13,m1680-spec-0045,L2_window_13,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_13_current_tiled,m1680-spec-0045,L2_window_13_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_25,m1680-spec-0045,L2_window_25,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_25_current_tiled,m1680-spec-0045,L2_window_25_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_50,m1680-spec-0045,L2_window_50,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_50_current_tiled,m1680-spec-0045,L2_window_50_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_100,m1680-spec-0045,L2_window_100,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L2_window_100_current_tiled,m1680-spec-0045,L2_window_100_current_tiled,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L3_online_gru,m1680-spec-0045,L3_online_gru,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0045::L3_reset_control_corrected,m1680-spec-0045,L3_reset_control_corrected,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T5,False,False,False
m1680-spec-0046::L0_current_masked,m1680-spec-0046,L0_current_masked,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0046::L1_one_step,m1680-spec-0046,L1_one_step,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0046::L2_window_13,m1680-spec-0046,L2_window_13,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0046::L2_window_13_current_tiled,m1680-spec-0046,L2_window_13_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
