candidate_id,intervention_condition_id,role_family,dynamics_axis,seed,step_index,steer,throttle,brake,physical_steer,physical_throttle,physical_brake,previous_steer_command,previous_throttle_command,previous_brake_command,actuator_steer_state,actuator_throttle_state,actuator_brake_state,vx_body,vy_body,yaw_rate,ax_body,ay_body,state_x,state_y,state_vx,state_vy,state_speed,state_yaw_rate,backend_status,trace_delta_proxy,command_response_proxy,finite_metric
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,11,0.8729052543640137,-1.0,1.0,0.8729052543640137,0.0,1.0,0.8872293829917908,0.0,1.0,0.8764388047090311,0.0,0.9884389800561116,6.027155785896666,0.46351595477665214,0.3500552253460431,-5.493447155626718,0.696543234482605,1.8561210836792679,-0.014796269874085907,5.91728076900307,0.4770888053708287,5.936482580402618,0.35905145826711504,running,0.0143241286277771,5.548483848571777,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,12,0.8596989512443542,-1.0,1.0,0.8596989512443542,0.0,1.0,0.8729052543640137,0.0,1.0,0.8752609545940253,0.0,0.9922926533707411,5.91728076900307,0.4770888053708287,0.35905145826711504,-5.493750844679779,0.6786425297088283,1.972701600721651,0.0010031451630247452,5.807559109812594,0.49062748532026135,5.828246575370583,0.36801165308187755,running,0.013206303119659424,5.547141075134277,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,13,0.8477802276611328,-1.0,1.0,0.8477802276611328,0.0,1.0,0.8596989512443542,0.0,1.0,0.8700736201441348,0.0,0.9948617689138275,5.807559109812594,0.49062748532026135,0.36801165308187755,-5.486082959523797,0.6769339974716321,2.086958416247343,0.01780121062797972,5.6980928666086506,0.5043245260808601,5.720367605679121,0.3770730727003604,running,0.011918723583221436,5.539926052093506,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,14,0.8373020887374878,-1.0,1.0,0.8373020887374878,0.0,1.0,0.8477802276611328,0.0,1.0,0.8626424893164675,0.0,0.9965745126092184,5.6980928666086506,0.5043245260808601,0.3770730727003604,-5.473312160197175,0.6848520380299372,2.198885478345736,0.035589468482396386,5.588945184402045,0.5182832125501261,5.612924884822714,0.3863070027597266,running,0.01047813892364502,5.528865337371826,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,15,0.828344464302063,-1.0,1.0,0.828344464302063,0.0,1.0,0.8373020887374878,0.0,1.0,0.8541956891234743,0.0,0.9977163417394789,5.588945184402045,0.5182832125501261,0.3863070027597266,-5.457384110330299,0.6979343234633006,2.308477296518018,0.05436013921410145,5.480152274266718,0.5325472691612895,5.505967266797164,0.39574140070496827,running,0.008957624435424805,5.515377044677734,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,16,0.8208969235420227,-1.0,1.0,0.8208969235420227,0.0,1.0,0.828344464302063,0.0,1.0,0.8455786141830038,0.0,0.9984775611596526,5.480152274266718,0.5325472691612895,0.39574140070496827,-5.439645506766322,0.7132028305581684,2.4157285152548758,0.0741051721171093,5.371731786623962,0.5471222301582188,5.399522675400073,0.4053770200611175,running,0.007447540760040283,5.500455379486084,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,17,0.8148751258850098,-1.0,1.0,0.8148751258850098,0.0,1.0,0.8208969235420227,0.0,1.0,0.8373513839693434,0.0,0.9989850407731018,5.371731786623962,0.5471222301582188,0.4053770200611175,-5.421024382137807,0.7287480498464671,2.520633646334806,0.0948155937059731,5.26368894044993,0.5619908161452486,5.293605098536016,0.4151988699435314,running,0.0060217976570129395,5.48478889465332,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,18,0.8101472854614258,-1.0,1.0,0.8101472854614258,0.0,1.0,0.8148751258850098,0.0,1.0,0.8298592979412323,0.0,0.9993233605154012,5.26368894044993,0.5619908161452486,0.4151988699435314,-5.4021423087016185,0.743429299351489,2.623186914845704,0.11648108312996945,5.156021078737556,0.577123792914355,5.188219852390012,0.42518418578194067,running,0.004727840423583984,5.468841075897217,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,19,0.8065577745437622,-1.0,1.0,0.8065577745437622,0.0,1.0,0.8101472854614258,0.0,1.0,0.8232886271146301,0.0,0.9995489070102674,5.156021078737556,0.577123792914355,0.42518418578194067,-5.383393085618682,0.7566488384553205,2.7233821864537084,0.13908971754323812,5.048721030848603,0.5924874001818202,5.083367522293385,0.43530777896804856,running,0.0035895109176635742,5.452909469604492,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,20,0.8039447069168091,-1.0,1.0,0.8039447069168091,0.0,1.0,0.8065577745437622,0.0,1.0,0.817711676257674,0.0,0.9996992713401782,5.048721030848603,0.5924874001818202,0.43530777896804856,-5.365002394447638,0.7681803633732609,2.821212951452522,0.16262784144404316,4.941779538983164,0.6080482074935053,4.979046860047485,0.44554544654734796,running,0.002613067626953125,5.437172889709473,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,21,0.8021504282951355,-1.0,1.0,0.8021504282951355,0.0,1.0,0.8039447069168091,0.0,1.0,0.8131226864773857,0.0,0.9997995142267855,4.941779538983164,0.6080482074935053,0.44554544654734796,-5.34707459327195,0.7780403655842538,2.9166723470203806,0.18708002365966078,4.835186958611793,0.6237761024680466,4.875256870231535,0.4558759953751281,running,0.001794278621673584,5.421721458435059,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,22,0.8010281324386597,-1.0,1.0,0.8010281324386597,0.0,1.0,0.8021504282951355,0.0,1.0,0.8094652670833024,0.0,0.999866342817857,4.835186958611793,0.6237761024680466,0.4558759953751281,-5.329629018568571,0.786394748727065,3.009753203757615,0.2124290740256091,4.7289344006662155,0.6396459513431687,4.771998272094621,0.46628229844528185,running,0.00112229585647583,5.40658712387085,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,23,0.8004449605941772,-1.0,1.0,0.8004449605941772,0.0,1.0,0.8010281324386597,0.0,1.0,0.8066528888684213,0.0,0.9999108952119047,4.7289344006662155,0.6396459513431687,0.46628229844528185,-5.312627897278865,0.7934924437561053,3.100448106290302,0.23865609869179522,4.623014458454503,0.655638348708195,4.66927449689737,0.4767517008760559,running,0.0005831718444824219,5.391758918762207,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,24,0.8002832531929016,-1.0,1.0,0.8002832531929016,0.0,1.0,0.8004449605941772,0.0,1.0,0.8045835794436733,0.0,0.9999405968079365,4.623014458454503,0.655638348708195,0.4767517008760559,-5.295997110585615,0.7996198682513167,3.1887494607320543,0.265740578503908,4.517421636335614,0.6717397569235766,4.567092350879811,0.48727599964596324,running,0.00016170740127563477,5.377199172973633,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,25,0.8004411458969116,-1.0,1.0,0.8004411458969116,0.0,1.0,0.8002832531929016,0.0,1.0,0.8031501373600827,0.0,0.9999603978719577,4.517421636335614,0.6717397569235766,0.48727599964596324,-5.279641105944455,0.8050704107690765,3.2746495642423588,0.29366045887936015,4.412152576378532,0.6879422242745561,4.465462446509156,0.4978511325679822,running,0.00015789270401000977,5.362852573394775,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,26,0.8008317947387695,-1.0,1.0,0.8008317947387695,0.0,1.0,0.8004411458969116,0.0,1.0,0.8022471402056923,0.0,0.9999735985813051,4.412152576378532,0.6879422242745561,0.4978511325679822,-5.26345299785409,0.8101233675489761,3.3581406742857003,0.32239224196625166,4.307206191566105,0.7042427622278392,4.364399505638283,0.5084766226795014,running,0.00039064884185791016,5.348653316497803,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,27,0.8013828992843628,-1.0,1.0,0.8013828992843628,0.0,1.0,0.8008317947387695,0.0,1.0,0.8017753583833848,0.0,0.9999823990542035,4.307206191566105,0.7042427622278392,0.5084766226795014,-5.247319240621362,0.8150268976641561,3.439215078733484,0.3519110712755099,4.202583888657397,0.7206421924026974,4.263922667060661,0.5191545933720377,running,0.0005511045455932617,5.334527015686035,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,28,0.8020362257957458,-1.0,1.0,0.8020362257957458,0.0,1.0,0.8013828992843628,0.0,1.0,0.8016445386837108,0.0,0.9999882660361356,4.202583888657397,0.7206421924026974,0.5191545933720377,-5.231115145435394,0.8199715087429116,3.517865177242844,0.38219078955437363,4.098290426681042,0.7371424380694805,4.16405612299216,0.5298874357776063,running,0.0006533265113830566,5.320379734039307,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,29,0.8027482032775879,-1.0,1.0,0.8027482032775879,0.0,1.0,0.8020362257957458,0.0,1.0,0.8017751010543891,0.0,0.9999921773574237,4.098290426681042,0.7371424380694805,0.5298874357776063,-5.214673098817757,0.8250122833391549,3.594083617982919,0.41320390901392884,3.9943374679827515,0.7537379529887003,4.064831203125962,0.5406703066837485,running,0.000711977481842041,5.306056976318359,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,30,0.8034998178482056,-1.0,1.0,0.8034998178482056,0.0,1.0,0.8027482032775879,0.0,1.0,0.8020994684621221,0.0,0.9999947849049492,3.9943374679827515,0.7537379529887003,0.5406703066837485,-5.197647934914529,0.8297757459609867,3.667863670712395,0.44492125895676915,3.8907582837626777,0.7703830880146364,3.9662942559733088,0.5514623292950089,running,0.0007516145706176758,5.291162014007568,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,31,0.8043361902236938,-1.0,1.0,0.8043361902236938,0.0,1.0,0.8034998178482056,0.0,1.0,0.8025662515908165,0.0,0.9999965232699661,3.8907582837626777,0.7703830880146364,0.5514623292950089,-5.178959211003686,0.832256751296806,3.7392006017686112,0.47731034371288267,3.7876693794221716,0.7868583524965663,3.8685378884930093,0.5620684108070406,running,0.0008363723754882812,5.274313449859619,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,32,0.8055391311645508,-1.0,1.0,0.8055391311645508,0.0,1.0,0.8043361902236938,0.0,1.0,0.8031562311351089,0.0,0.9999976821799775,3.7876693794221716,0.7868583524965663,0.5620684108070406,-5.154445217025305,0.8237632240964965,3.8080971733383855,0.5103285497033169,3.685508993923091,0.8022513401936839,3.771814385296625,0.5716859209572881,running,0.0012029409408569336,5.250029563903809,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,33,0.8082864880561829,-1.0,1.0,0.8082864880561829,0.0,1.0,0.8055391311645508,0.0,1.0,0.8039505311449229,0.0,0.9999984547866517,3.685508993923091,0.8022513401936839,0.5716859209572881,-5.108019274954034,0.7696493848558805,3.8745820885185487,0.5439004534974458,3.5855827818819828,0.8137054834706989,3.67675407112834,0.5778912833018033,running,0.00274735689163208,5.197215557098389,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,34,0.8159505128860474,-1.0,1.0,0.8159505128860474,0.0,1.0,0.8082864880561829,0.0,1.0,0.8053958501153429,0.0,0.9999989698577678,3.5855827818819828,0.8137054834706989,0.5778912833018033,-4.996310602055409,0.5727071638507497,3.9387371506448425,0.5778840715526964,3.4894630615049005,0.8173368224949887,3.5839073563658643,0.5778653296515299,running,0.007664024829864502,5.062121391296387,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,35,0.8310312628746033,-1.0,1.0,0.8310312628746033,0.0,1.0,0.8159505128860474,0.0,1.0,0.808914071038911,0.0,0.9999993132385119,3.4894630615049005,0.8173368224949887,0.5778653296515299,-4.805986018854114,0.18156695121449018,4.000672185994568,0.6120991973152996,3.3963393995165467,0.8139715910383812,3.4925164377173616,0.5731612932798598,running,0.015080749988555908,4.844006061553955,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,36,0.8476725220680237,-1.0,1.0,0.8476725220680237,0.0,1.0,0.8310312628746033,0.0,1.0,0.8162864683174751,0.0,0.9999995421590079,3.3963393995165467,0.8139715910383812,0.5731612932798598,-4.656183099417688,-0.1682615728303749,4.06046337273779,0.6464040951967089,3.304402421486979,0.8072353669349115,3.401573797635376,0.5667021802442946,running,0.01664125919342041,4.694344520568848,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,37,0.860257089138031,-1.0,1.0,0.860257089138031,0.0,1.0,0.8476725220680237,0.0,1.0,0.8267484862343246,0.0,0.9999996947726719,3.304402421486979,0.8072353669349115,0.5667021802442946,-4.596848901478379,-0.3368112051734873,4.118151301266571,0.6807043529142442,3.2129590921120887,0.798802727412502,3.3107690835978563,0.559398265999009,running,0.012584567070007324,4.643878936767578,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,38,0.8687884211540222,-1.0,1.0,0.8687884211540222,0.0,1.0,0.860257089138031,0.0,1.0,0.8379180205355601,0.0,0.9999997965151146,3.2129590921120887,0.798802727412502,0.559398265999009,-4.572166468744521,-0.42163197612047343,4.173768172882732,0.7149215792023977,3.122026852747843,0.7888260306965513,3.220139465300079,0.5511484495045507,running,0.008531332015991211,4.625516891479492,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,39,0.8749071359634399,-1.0,1.0,0.8749071359634399,0.0,1.0,0.8687884211540222,0.0,1.0,0.8482081540750475,0.0,0.9999998643434098,3.122026852747843,0.7888260306965513,0.5511484495045507,-4.5466119682122885,-0.49883483579753474,4.2273501767809,0.7489778920175375,3.031732283967577,0.7771592076879569,3.129756711909958,0.5417817148927238,running,0.006118714809417725,4.6069817543029785,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,40,0.8797801733016968,-1.0,1.0,0.8797801733016968,0.0,1.0,0.8749071359634399,0.0,1.0,0.8571078147045117,0.0,0.9999999095622732,3.031732283967577,0.7771592076879569,0.5417817148927238,-4.514728439013305,-0.5833411504297226,4.278937711814471,0.7827950042505436,2.9421097235242315,0.7638119315949758,3.039641145283877,0.5312922448877695,running,0.004873037338256836,4.584385395050049,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,41,0.8839138150215149,-1.0,1.0,0.8839138150215149,0.0,1.0,0.8797801733016968,0.0,1.0,0.8646652675702401,0.0,0.9999999397081821,2.9421097235242315,0.7638119315949758,0.5312922448877695,-4.481128022167269,-0.6673638046490515,4.328572485634244,0.8162970503770404,2.853111187722782,0.7489549836351982,2.9497757570739007,0.5197818101575185,running,0.004133641719818115,4.561595439910889,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,42,0.887458860874176,-1.0,1.0,0.887458860874176,0.0,1.0,0.8839138150215149,0.0,1.0,0.8710814500539984,0.0,0.9999999598054548,2.853111187722782,0.7489549836351982,0.5197818101575185,-4.449926790072478,-0.7428473979888828,4.376295505913273,0.8494124313146899,2.764659820599395,0.7328204107614519,2.8601345559370563,0.5073697611945872,running,0.003545045852661133,4.541348457336426,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,43,0.890460193157196,-1.0,1.0,0.890460193157196,0.0,1.0,0.887458860874176,0.0,1.0,0.8765405869940577,0.0,0.9999999732036365,2.764659820599395,0.7328204107614519,0.5073697611945872,-4.422568356169343,-0.8067286436873156,4.422146405360769,0.8820741728162055,2.67668288864339,0.7156402820893467,2.770698882900349,0.49414336084257443,running,0.0030013322830200195,4.52408504486084,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,44,0.8929593563079834,-1.0,1.0,0.8929593563079834,0.0,1.0,0.890460193157196,0.0,1.0,0.8811804557151038,0.0,0.9999999821357577,2.67668288864339,0.7156402820893467,0.49414336084257443,-4.398846597800254,-0.8590064336052583,4.466163447703349,0.9142195241369958,2.5891223445127634,0.69763490218358,2.6814639605260338,0.4801380733258967,running,0.0024991631507873535,4.509093284606934,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,45,0.895009458065033,-1.0,1.0,0.895009458065033,0.0,1.0,0.8929593563079834,0.0,1.0,0.8851067559127305,0.0,0.999999988090505,2.5891223445127634,0.69763490218358,0.4801380733258967,-4.378027206531332,-0.9002689952883336,4.508383715812791,0.9457893341831521,2.501935840806612,0.6790127984851178,2.5924392629373747,0.4653373862145427,running,0.0020501017570495605,4.495346546173096,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,46,0.8966698050498962,-1.0,1.0,0.8966698050498962,0.0,1.0,0.895009458065033,0.0,1.0,0.8884076566301646,0.0,0.9999999920603366,2.501935840806612,0.6790127984851178,0.4653373862145427,-4.359325185307572,-0.9311051849231144,4.548843292039985,0.976727429113761,2.415092598877417,0.6599087208332195,2.503627724120384,0.44974520134660884,running,0.0016603469848632812,4.481875896453857,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,47,0.898017942905426,-1.0,1.0,0.898017942905426,0.0,1.0,0.8966698050498962,0.0,1.0,0.8911617061034085,0.0,0.999999994706891,2.415092598877417,0.6599087208332195,0.44974520134660884,-4.342162096459745,-0.9552038825949127,4.587577262731568,1.0069804424813624,2.328550817446908,0.6401631309405658,2.4149446667881005,0.4336644155103634,running,0.0013481378555297852,4.468675136566162,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,48,0.8991974592208862,-1.0,1.0,0.8991974592208862,0.0,1.0,0.898017942905426,0.0,1.0,0.8934471183707478,0.0,0.9999999964712607,2.328550817446908,0.6401631309405658,0.4336644155103634,-4.327089071525458,-0.9872794946326868,4.624619251652547,1.0364989722535995,2.2422103742408517,0.6193793939367684,2.326185331392746,0.41780458462939135,running,0.001179516315460205,4.4594268798828125,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,49,0.9003548622131348,-1.0,1.0,0.9003548622131348,0.0,1.0,0.8991974592208862,0.0,1.0,0.8953638986541272,0.0,0.9999999976475072,2.2422103742408517,0.6193793939367684,0.41780458462939135,-4.317022160302808,-1.039186850189866,4.660000847030104,1.0652384807471234,2.1559547366996195,0.5977822570131717,2.2372940024720234,0.40235861215322194,running,0.0011574029922485352,4.459949970245361,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,50,0.9014126658439636,-1.0,1.0,0.9014126658439636,0.0,1.0,0.9003548622131348,0.0,1.0,0.8970275531737965,0.0,0.9999999984316714,2.1559547366996195,0.5977822570131717,0.40235861215322194,-4.312781877061611,-1.0798568461798386,4.693751270453268,1.0931583525517607,2.0697589454834797,0.5758277237268364,2.1483667423932338,0.38700191511820703,running,0.0010578036308288574,4.464086532592773,True
m2773_stable_avoidable_seed_264100_fresh_nominal_or_role_default,normal_recurrent,stable_avoidable,fresh_nominal_or_role_default,264100,51,0.9022892117500305,-1.0,1.0,0.9022892117500305,0.0,1.0,0.9014126658439636,0.0,1.0,0.8984892573971854,0.0,0.9999999989544476,2.0697589454834797,0.5758277237268364,0.38700191511820703,-4.309789560806987,-1.0977266643167616,4.725898202671572,1.1202206857050765,1.983631897019582,0.5536054155313032,2.059435470943213,0.3716327567583757,running,0.0008765459060668945,4.464197635650635,True
