seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean
103931,checkpoint,67,False,True,0.8241503666199002,0.34218199031906504,1285.9920174445424,0.8868910465134775,0.9118500829078389,-0.10095558922730441,0.7883829751982128,1.332813497542808,1.2379395401006854,2.793237902139527,2.793237902139527,23,True,True,unavoidable,False,True,2.606167055602636,1.785386950375448,0.8207801052271879,74.47401956859494,1.1115525308745513,0.91825529616207,1.8584996030646082,0.15872010208072587,0.024355517529533213,0.0,12.608862330716804,0.0076712341979146,1,,,67,0.91825529616207,0.15872010208072587,12.608862330716804,1.1115525308745513,0,,,,,0,,,,
103932,checkpoint,65,False,True,0.9337292982213792,0.4219874840934274,1381.591844123769,0.9528219614646684,0.823940692908381,-0.013256331075643724,1.276066603085484,0.6698688167207597,0.9957551646055218,2.320953060051788,2.320953060051788,14,True,True,unavoidable,False,True,2.7200121229351737,1.4655310161961874,1.2544811067389863,73.05513675939672,1.1239251809137956,1.1232146600064354,2.7518592340374894,0.04572310142618152,0.08322820040158438,0.0,10.518519591509722,0.012913530692458153,1,,,65,1.1232146600064354,0.04572310142618152,10.518519591509722,1.1239251809137956,0,,,,,0,,,,
103933,checkpoint,99,False,True,1.0113480193125999,0.47300418029438324,1372.0241285288366,0.946223536916439,1.14900478815704,-0.1382101054099969,1.0613815125624957,1.2622149752674126,0.7192951480573943,0.6378631368862825,0.6378631368862825,9,True,True,drift_required,False,True,6.416023684337075,1.9390456509089073,4.476978033428168,61.29476143560599,0.6191390044000605,3.3483954462971055,7.153082773918499,0.019782377721935303,0.08047860775919463,0.0,10.899550901214651,0.016505427658557892,1,,,99,3.3483954462971055,0.019782377721935303,10.899550901214651,0.6191390044000605,0,,,,,0,,,,
103934,checkpoint,72,False,True,0.7593489086717149,0.36283721058992796,1733.0748539943227,1.1952240372374638,0.9498842219569585,0.027804308178993375,1.103692213337515,0.726857051244623,0.6640238477578448,1.285878602709642,1.285878602709642,39,True,True,drift_required,False,True,2.920258048234048,1.6890759678231668,1.231182080410881,80.24440593453976,1.114505637979719,0.8616058332573067,1.8550427742521904,0.1394216520534855,0.024575426617054412,0.0,11.455972872859338,0.006892751902341843,1,,,72,0.8616058332573067,0.1394216520534855,11.455972872859338,1.114505637979719,0,,,,,0,,,,
103935,checkpoint,69,False,True,1.0741932233474778,0.4006877523461927,1332.7701544209185,0.9191518306351162,1.1319305011469443,-0.1331713861401278,1.0313429637852785,1.1817116889445003,1.142734592224914,2.5645252916877332,2.5645252916877332,8,True,True,unavoidable,False,True,3.9408820801990663,2.0355217957804332,1.905360284418633,75.49480553257888,1.0941276164141867,0.9405053241751135,2.2481920999990166,0.04139255511949354,0.05004710400579938,0.0,13.310070372263805,0.010867133736610413,1,,,69,0.9405053241751135,0.04139255511949354,13.310070372263805,1.0941276164141867,0,,,,,0,,,,
103936,checkpoint,38,True,False,0.3490491197829456,0.6357154686590544,1731.9796666117757,1.194468735594328,0.8250575873868311,-0.10306682475679652,1.2662060907873518,0.9564730880641636,1.082574859215745,2.2756079260439233,2.2756079260439233,28,True,True,unavoidable,True,False,1.935550895480974,1.9524147372237342,-0.016863841742760233,5.872670784268081,0.15454396800705475,0.19814085415229268,0.4240943063750535,0.19971897346451048,0.057162734206382786,0.0,13.620820727848438,0.013386302627623081,1,,,38,0.19814085415229268,0.19971897346451048,13.620820727848438,0.15454396800705475,0,,,,,0,,,,
103937,checkpoint,64,False,True,0.6503077611268322,0.6722223713097786,1518.0344404986927,1.046920303792202,0.8388980916749592,-0.016286949442519738,1.0981581056712373,0.8483891008913348,1.234022146349906,2.3900311230216946,2.3900311230216946,22,True,True,drift_required,False,True,3.5931491822327555,1.6552690916340405,1.937880090598715,71.21255132562709,1.1126961144629233,0.5018483855651643,0.9274081857154997,0.270201563550741,0.022819951656308252,0.0,14.44751078629249,0.00695008784532547,1,,,64,0.5018483855651643,0.270201563550741,14.44751078629249,1.1126961144629233,0,,,,,0,,,,
103938,checkpoint,65,False,True,0.4172063949635483,0.518412829725081,1534.9492616326077,1.0585856976776604,0.8526567985824924,-0.13096382586948807,1.1565485992204383,1.3168284275890214,0.9140721516310057,1.0269295149417734,1.0269295149417734,19,True,True,drift_required,False,True,2.3971152824697217,1.9661746265806666,0.43094065588905517,81.30198255821111,1.2507997316647863,0.08802618218484756,0.22231154826354782,0.04952398991733591,0.04130273061201768,0.0,13.861628391660707,0.008106103166937828,1,,,65,0.08802618218484756,0.04952398991733591,13.861628391660707,1.2507997316647863,0,,,,,0,,,,
103939,checkpoint,71,False,True,0.5375767272499063,0.32926756455092343,1686.3765713652233,1.1630183250794643,1.0714370908379056,-0.05327932809694769,1.2571421485110092,1.1574471236113797,0.9939802090462031,1.12913664524013,1.12913664524013,9,True,True,drift_required,False,True,4.126929595641373,1.6719528465277933,2.45497674911358,78.64961891917734,1.1077411115377092,0.7614054865386276,1.3806772228942492,0.2327113189954668,0.05730481561786329,0.0,14.588835919789299,0.005857754498720169,1,,,71,0.7614054865386276,0.2327113189954668,14.588835919789299,1.1077411115377092,0,,,,,0,,,,
103940,checkpoint,111,False,True,0.9177325836277213,0.3434143396335733,1467.1225093629819,1.011808627146884,0.960943574306472,0.013178249995125402,1.0948497595208564,0.6868067925776689,1.243699600105098,2.0802556143416586,2.0802556143416586,24,True,True,drift_required,False,True,7.140033780481121,1.9448867442941316,5.19514703618699,53.241807995938714,0.47965592789133976,3.497362457969567,7.792873253413568,0.1220785157869645,0.0712340877969764,0.0,9.86930565221325,0.015010879375040531,1,,,111,3.497362457969567,0.1220785157869645,9.86930565221325,0.47965592789133976,0,,,,,0,,,,
