policy,checkpoint,row_id,target,physical_pair_key,left_seed,right_seed,left_step,right_step,relocated_obstacle_body_x,relocated_obstacle_body_y,relocated_obstacle_half_width,normal_success,wrong_history_success,success_drop,normal_margin,wrong_history_margin,margin_gap,normal_collision,normal_terminal_reason,normal_obstacle_completed,normal_return,normal_steps,normal_first_steer,normal_first_throttle,normal_first_brake,normal_first_action_distance,normal_trajectory_distance_mean,wrong_history_collision,wrong_history_terminal_reason,wrong_history_obstacle_completed,wrong_history_return,wrong_history_steps,wrong_history_first_steer,wrong_history_first_throttle,wrong_history_first_brake,wrong_history_first_action_distance,wrong_history_trajectory_distance_mean
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,0,future_braking_deceleration,9542:9:9561:15,9542,9561,9,15,7.39948764531693,-0.7749340750368936,1.559453908118444,True,False,True,0.009602221836735758,-0.0035242546737115354,0.013126476510447294,False,obstacle_completed,True,52.09829365568009,46,0.69127357006073,-0.2067895531654358,0.015227831900119781,0.0,0.0,True,collision,False,-2.7055515120475846,30,0.6608307361602783,-0.05270470678806305,0.08645235747098923,0.172458216547966,0.08457621186971664
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,1,future_braking_deceleration,9542:9:9561:15,9542,9561,9,15,7.39948764531693,-0.7749340750368936,1.564453908118444,True,False,True,0.0046053952530500375,-0.008505742784985504,0.013111138038035541,False,obstacle_completed,True,52.09874153464475,46,0.691078245639801,-0.20675218105316162,0.015055688098073006,0.0,0.0,True,collision,False,-2.705691673961926,30,0.6607272028923035,-0.052747905254364014,0.08634203672409058,0.17239561676979065,0.08448714762926102
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,2,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035178893296212,-0.0847405149679847,0.7210400248311871,True,False,True,0.007552718925474267,-0.006045069375977041,0.013597788301451308,False,obstacle_completed,True,68.69669368902755,54,0.7086454629898071,-0.19047778844833374,0.0035230147186666727,0.0,0.0,True,collision,False,15.759597045323247,46,0.688910722732544,-0.07845589518547058,0.0748022273182869,0.1342352032661438,0.05244135484099388
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,3,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035178893296212,-0.0847405149679847,0.7260400248311871,True,False,True,0.002550940528409873,-0.011022871516676691,0.013573812045086564,False,obstacle_completed,True,68.69891615227532,54,0.7084305286407471,-0.19041453301906586,0.0034178735222667456,0.0,0.0,True,collision,False,15.760273402137422,46,0.6887526512145996,-0.07844168692827225,0.07469695806503296,0.13418586552143097,0.0523611344397068
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,4,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.1892756532468,-0.341786570668515,0.7210400248311871,True,False,True,0.007717908070247637,-0.005050654074299832,0.012768562144547468,False,obstacle_completed,True,65.63447357174232,51,0.6971166133880615,-0.1577492654323578,0.018353061750531197,0.0,0.0,True,collision,False,12.673691151972939,43,0.6753876209259033,-0.03987935930490494,0.08909006416797638,0.139173224568367,0.053999777883291245
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,5,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.1892756532468,-0.341786570668515,0.7260400248311871,True,False,True,0.002720110180038482,-0.010026389692858295,0.012746499872896777,False,obstacle_completed,True,65.6363146135642,51,0.6969088912010193,-0.15772947669029236,0.01822832226753235,0.0,0.0,True,collision,False,12.674084117982801,43,0.6752467155456543,-0.03993767872452736,0.08895428478717804,0.13909105956554413,0.053925447165966034
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,6,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.34087406334244,-0.5754085155821249,0.7210400248311871,True,False,True,0.007809854769461166,-0.0037056555240233546,0.011515510293484521,False,obstacle_completed,True,62.54266858391133,48,0.6879576444625854,-0.1311413049697876,0.030394673347473145,0.0,0.0,True,collision,False,9.543911075188742,40,0.6665375232696533,-0.01863914169371128,0.09476535022258759,0.1313740611076355,0.05397963523864746
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,7,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.34087406334244,-0.5754085155821249,0.7260400248311871,True,False,True,0.002814393197475784,-0.00868119522039379,0.011495588417869573,False,obstacle_completed,True,62.544193840184995,48,0.6877581477165222,-0.131156325340271,0.03025592304766178,0.0,0.0,True,collision,False,9.544105557524464,40,0.6664047837257385,-0.01874147728085518,0.09461535513401031,0.13128291070461273,0.05391186475753784
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,8,future_braking_deceleration,9530:18:9550:21,9530,9550,18,21,10.490437459027902,-0.7840872913253865,0.7260400248311871,True,False,True,0.002828800303711576,-0.007302078853476335,0.010130879157187911,False,obstacle_completed,True,59.428553087197194,45,0.6813956499099731,-0.10575083643198013,0.043024420738220215,0.0,0.0,True,collision,False,6.3861465481402675,37,0.6597417593002319,0.00012090057134628296,0.10021290928125381,0.12226299196481705,0.0526326522231102
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,9,future_braking_deceleration,9530:15:9550:15,9530,9550,15,15,11.34087406334244,-0.5754085155821249,0.7260400248311871,True,False,True,0.002814393197475784,-0.005424377492239119,0.008238770689714903,False,obstacle_completed,True,62.544193840184995,48,0.6877581477165222,-0.131156325340271,0.03025592304766178,0.0,0.0,True,collision,False,9.414002203652691,40,0.675418496131897,-0.048332441598176956,0.0850740522146225,0.10008541494607925,0.04343032464385033
