seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,profile_name,task_family,source_edge,window_tag,strata,executable_source_family,env_template_family,profile_config_path,checkpoint_path,profile_env_history_length,eval_seed,routing_smoke_only,full_rollout_execution,private_holdout_used,promoted,training_started,replay_started,ppo_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,success
169392,checkpoint,60,True,False,0.918668396608191,0.9825540601720597,1297.6241814855039,0.8949132286106923,0.8518481157277746,-0.0720974039081892,0.9343842267468775,0.7458793056235405,0.5996812743705487,1.047150854446767,1.047150854446767,30,True,True,aeb_feasible,False,False,7.092230416913538,1.850048871880483,5.242181545033056,-2.6134198148824295,-0.04355699691470716,2.480852556831621,5.139808400391658,0.6368307408165218,0.04761846557935089,0.0,9.059509088028127,0.002719112439081073,1,nan,nan,60,2.480852556831621,0.6368307408165218,9.059509088028127,-0.04355699691470716,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0007::L2_window_50,m1680-spec-0007,L2_window_50,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,50,169392,False,True,False,False,False,False,False,False,False,False,False,False,False
169393,checkpoint,60,True,False,0.5313188194575105,0.5958347029865894,1735.92927520823,1.1971926035918827,0.9827708795578559,-0.05104060632827134,1.4462727113018137,1.2547535072266778,0.7398740861277152,1.9392666165317514,1.9392666165317511,32,True,True,aeb_feasible,False,False,16.291844173178127,2.020226142223611,14.271618030954516,8.448197711823415,0.14080329519705692,2.5797114052684194,5.064607704046068,0.2966763324301437,0.05040451405143505,0.0,8.542652968702978,0.0030155014246702194,1,nan,nan,60,2.5797114052684194,0.2966763324301437,8.542652968702978,0.14080329519705692,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0007::L2_window_50_current_tiled,m1680-spec-0007,L2_window_50_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,50,169393,False,True,False,False,False,False,False,False,False,False,False,False,False
169394,checkpoint,85,True,False,0.6724817428432224,0.6824851542680253,1315.622381175834,0.9073257801212649,0.8563355611133737,0.06353702775293213,1.1663655986930404,0.6142978907857699,1.0246719069920622,1.6154325263548615,1.6154325263548615,32,True,True,aeb_feasible,False,False,24.359117742309724,1.9949134110779716,22.364204331231754,48.84064332036952,0.5745958037690532,2.212924695988087,5.104346594900402,0.5348482108813469,0.02888685271421116,0.0,10.720639512017401,0.001362298266030848,1,nan,nan,85,2.212924695988087,0.5348482108813469,10.720639512017401,0.5745958037690532,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0007::L3_online_gru,m1680-spec-0007,L3_online_gru,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,1,169394,False,True,False,False,False,False,False,False,False,False,False,False,False
169395,checkpoint,92,True,False,0.724205367013367,0.5276913739063458,1634.3432956420345,1.1271333073393341,0.8775320714170203,0.040187890065689125,1.272722031030606,1.207561449225111,1.2348676763503357,1.9602310139436065,1.9602310139436063,31,True,True,aeb_feasible,False,False,4.249730004163191,1.4620693830251013,2.78766062113809,45.56265735533569,0.4952462756014749,2.338030329870922,5.102958616090806,0.43515553435594967,0.019459911598379072,0.0,9.269932084642443,0.0007698942208662629,1,nan,nan,92,2.338030329870922,0.43515553435594967,9.269932084642443,0.4952462756014749,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0007::L3_reset_control_corrected,m1680-spec-0007,L3_reset_control_corrected,T4,actuator_delay_step|capability_step_up,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T4,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,1,169395,False,True,False,False,False,False,False,False,False,False,False,False,False
169396,checkpoint,100,True,False,0.9998416872152336,0.9998416872152336,1293.4176314181555,0.8920121595987279,0.8656947298716295,-0.11205876933130599,0.8072107121522796,1.1041111187412744,1.0288410226053437,1.0071385813854532,1.0071385813854532,,False,True,aeb_feasible,False,False,13.928329934018317,1.7833930478830502,12.144936886135266,29.62055010308086,0.2962055010308086,2.2258248309379085,5.019734012565493,0.5095153217931271,0.02143200068177738,0.0,7.847870426231292,0.0013422324554994702,1,nan,nan,100,2.2258248309379085,0.5095153217931271,7.847870426231292,0.2962055010308086,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0008::L0_current_masked,m1680-spec-0008,L0_current_masked,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T4,actuator_delay_step,t4_actuator_delay_response,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,1,169396,False,True,False,False,False,False,False,False,False,False,False,False,False
169397,checkpoint,82,True,False,0.669125779960442,0.669125779960442,1491.7515324668755,1.028794160321983,0.9236538323168557,0.11850039460967254,1.0004674651392123,1.1478893578295981,0.9620620897320349,3.380812667747094,3.380812667747094,,False,True,aeb_feasible,False,False,20.774506918820364,1.8561381189807227,18.91836879983964,12.642710498170821,0.15417939631915636,2.4121122995586313,5.080957027906514,0.5519433113086898,0.015777036905009086,0.0,8.840426229177362,0.0017342357896268368,1,nan,nan,82,2.4121122995586313,0.5519433113086898,8.840426229177362,0.15417939631915636,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0008::L1_one_step,m1680-spec-0008,L1_one_step,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T4,actuator_delay_step,t4_actuator_delay_response,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,1,169397,False,True,False,False,False,False,False,False,False,False,False,False,False
169398,checkpoint,61,True,False,0.7529502049713236,0.7529502049713236,1436.628879252737,0.9907785374156808,1.2072833317295537,-0.07400237876152094,0.7552114482278153,0.9843464075727264,0.9544853195710182,4.0836569419482185,4.0836569419482185,,False,True,aeb_feasible,False,False,23.52122415855195,1.9026254978003525,21.618598660751594,6.098706636836358,0.09997879732518619,2.3875382897321384,5.059304415269189,0.5946576035980209,0.03384887308497331,0.0,9.441794297031892,0.0027315516490489244,1,nan,nan,61,2.3875382897321384,0.5946576035980209,9.441794297031892,0.09997879732518619,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0008::L2_window_100,m1680-spec-0008,L2_window_100,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T4,actuator_delay_step,t4_actuator_delay_response,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,100,169398,False,True,False,False,False,False,False,False,False,False,False,False,False
169399,checkpoint,73,True,False,0.7265680092249286,0.7265680092249286,1568.6946657734743,1.081858390188603,1.1939905644880733,-0.0677538946793188,0.9055174573012467,0.7979327393907082,1.0036567744361105,3.570695949615816,3.570695949615816,,False,True,aeb_feasible,False,False,13.07558780516122,1.6813988408771379,11.394188964284082,27.79647761268306,0.3807736659271652,2.2141615535112,5.095344797330796,0.35430318640756475,0.04776645996379948,0.0,8.11580197725883,0.002805634168908,1,nan,nan,73,2.2141615535112,0.35430318640756475,8.11580197725883,0.3807736659271652,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0008::L2_window_100_current_tiled,m1680-spec-0008,L2_window_100_current_tiled,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T4,actuator_delay_step,t4_actuator_delay_response,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,100,169399,False,True,False,False,False,False,False,False,False,False,False,False,False
169400,checkpoint,80,True,False,0.6161024452204913,0.6161024452204913,1236.2254302607134,0.8525692622487678,0.9921354640790286,-0.09171828961881712,0.7747204446534126,1.007346991054059,0.7642616952266034,1.277798598933146,1.277798598933146,,False,True,aeb_feasible,False,False,11.14558936819398,1.5577312316247733,9.587858136569206,22.55010117450589,0.28187626468132365,2.177210615920183,5.033532193691645,0.3195219328797583,0.08470428338023928,0.0,7.709510101981193,0.002402783604338765,1,nan,nan,80,2.177210615920183,0.3195219328797583,7.709510101981193,0.28187626468132365,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0008::L2_window_13,m1680-spec-0008,L2_window_13,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T4,actuator_delay_step,t4_actuator_delay_response,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,13,169400,False,True,False,False,False,False,False,False,False,False,False,False,False
169401,checkpoint,51,True,False,0.9870415322482142,0.9870415322482142,1659.9446519441267,1.1447894151338804,1.085378236996477,-0.10796172388240333,0.8693059679351547,0.9406137009389325,0.9219448012382371,3.9933764100150557,3.9933764100150557,,False,True,aeb_feasible,False,False,28.41815477346569,1.799505499928653,26.618649273537038,13.951686995734569,0.27356249011244255,2.2537244198688926,5.026679295335679,0.3839869043548953,0.03351014139170926,0.0,12.127209277314853,0.003398821922019124,1,nan,nan,51,2.2537244198688926,0.3839869043548953,12.127209277314853,0.27356249011244255,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0008::L2_window_13_current_tiled,m1680-spec-0008,L2_window_13_current_tiled,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,all_72_specs;mapping_window_unspecified;task_family_T4,actuator_delay_step,t4_actuator_delay_response,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,13,169401,False,True,False,False,False,False,False,False,False,False,False,False,False
