seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean
103931,checkpoint,63,False,True,0.8241503666199002,0.34218199031906504,1285.9920174445424,0.8868910465134775,0.9118500829078389,-0.10095558922730441,0.7883829751982128,1.332813497542808,1.2379395401006854,2.793237902139527,2.793237902139527,23,True,True,unavoidable,False,True,2.6247843068079906,1.785386950375448,0.8393973564325425,73.47886380855537,1.166331171564371,0.8915976106342147,1.7877389868953202,0.16458470279125262,0.017550171911609378,0.0,13.283946424063743,0.021277980878949165,1,,,63,0.8915976106342147,0.16458470279125262,13.283946424063743,1.166331171564371,0,,,,,0,,,,
103932,checkpoint,63,False,True,0.9337292982213792,0.4219874840934274,1381.591844123769,0.9528219614646684,0.823940692908381,-0.013256331075643724,1.276066603085484,0.6698688167207597,0.9957551646055218,2.320953060051788,2.320953060051788,14,True,True,unavoidable,False,True,2.7358682704117565,1.4655310161961874,1.270337254215569,73.39359470797831,1.1649776937774334,1.118603844775901,2.7919419512236843,0.055652149419868395,0.051114371955857704,0.0,10.978201330761127,0.026399709284305573,1,,,63,1.118603844775901,0.055652149419868395,10.978201330761127,1.1649776937774334,0,,,,,0,,,,
103933,checkpoint,94,False,True,1.0113480193125999,0.47300418029438324,1372.0241285288366,0.946223536916439,1.14900478815704,-0.1382101054099969,1.0613815125624957,1.2622149752674126,0.7192951480573943,0.6378631368862825,0.6378631368862825,9,True,True,drift_required,False,True,6.621184693695565,1.9390456509089073,4.682139042786658,61.36079738811321,0.6527744402990767,3.2514431916517954,6.80343557829255,0.02413229958968698,0.05166715008397268,0.0,11.294117739267106,0.024599000811576843,1,,,94,3.2514431916517954,0.02413229958968698,11.294117739267106,0.6527744402990767,0,,,,,0,,,,
103934,checkpoint,73,False,True,0.7593489086717149,0.36283721058992796,1733.0748539943227,1.1952240372374638,0.9498842219569585,0.027804308178993375,1.103692213337515,0.726857051244623,0.6640238477578448,1.285878602709642,1.285878602709642,39,True,True,drift_required,False,True,2.9761836887763757,1.6890759678231668,1.287107720953209,80.40196390710184,1.1013967658507102,0.9056792883193644,1.9974149905012197,0.13808715612317535,0.025939657510781103,0.0,11.325760579029085,0.02041279710829258,1,,,73,0.9056792883193644,0.13808715612317535,11.325760579029085,1.1013967658507102,0,,,,,0,,,,
103935,checkpoint,64,False,True,1.0741932233474778,0.4006877523461927,1332.7701544209185,0.9191518306351162,1.1319305011469443,-0.1331713861401278,1.0313429637852785,1.1817116889445003,1.142734592224914,2.5645252916877332,2.5645252916877332,8,True,True,unavoidable,False,True,3.941758651163029,2.0355217957804332,1.9062368553825957,73.22969674391116,1.144214011623612,0.8758945886642412,2.038604680023454,0.05489695246519768,0.030049710077511744,0.0,14.19724542741775,0.028151879087090492,1,,,64,0.8758945886642412,0.05489695246519768,14.19724542741775,1.144214011623612,0,,,,,0,,,,
103936,checkpoint,38,True,False,0.3490491197829456,0.6357154686590544,1731.9796666117757,1.194468735594328,0.8250575873868311,-0.10306682475679652,1.2662060907873518,0.9564730880641636,1.082574859215745,2.2756079260439233,2.2756079260439233,28,True,True,unavoidable,True,False,1.8422805050919884,1.9524147372237342,-0.11013423213174578,7.237438684370634,0.19045891274659563,0.2098491170006518,0.4515909684053696,0.1911118118064826,0.09246874445269948,0.0,13.885924066300298,0.020878564566373825,1,,,38,0.2098491170006518,0.1911118118064826,13.885924066300298,0.19045891274659563,0,,,,,0,,,,
103937,checkpoint,61,False,True,0.6503077611268322,0.6722223713097786,1518.0344404986927,1.046920303792202,0.8388980916749592,-0.016286949442519738,1.0981581056712373,0.8483891008913348,1.234022146349906,2.3900311230216946,2.3900311230216946,22,True,True,drift_required,False,True,3.5830644926940916,1.6552690916340405,1.927795401060051,74.12869240380697,1.2152244656361797,0.4954740745757859,0.8910204549304979,0.24379391908292602,0.06290371459527071,0.0,15.132081720564342,0.019769009202718735,1,,,61,0.4954740745757859,0.24379391908292602,15.132081720564342,1.2152244656361797,0,,,,,0,,,,
103938,checkpoint,64,False,True,0.4172063949635483,0.518412829725081,1534.9492616326077,1.0585856976776604,0.8526567985824924,-0.13096382586948807,1.1565485992204383,1.3168284275890214,0.9140721516310057,1.0269295149417734,1.0269295149417734,19,True,True,drift_required,False,True,2.468620239645987,1.9661746265806666,0.5024456130653205,85.18384015250982,1.3309975023829659,0.12726429458733135,0.30897445400542267,0.0367569906382524,0.11450331289730303,0.0,14.064260890415719,0.013066022656857967,1,,,64,0.12726429458733135,0.0367569906382524,14.064260890415719,1.3309975023829659,0,,,,,0,,,,
103939,checkpoint,72,False,True,0.5375767272499063,0.32926756455092343,1686.3765713652233,1.1630183250794643,1.0714370908379056,-0.05327932809694769,1.2571421485110092,1.1574471236113797,0.9939802090462031,1.12913664524013,1.12913664524013,9,True,True,drift_required,False,True,4.190279011315719,1.6719528465277933,2.518326164787926,78.77783773974963,1.0941366352743005,0.7902470037258321,1.4805003126018832,0.22859026708506405,0.058453389316810093,0.0,14.330654901110904,0.02067297324538231,1,,,72,0.7902470037258321,0.22859026708506405,14.330654901110904,1.0941366352743005,0,,,,,0,,,,
103940,checkpoint,100,False,True,0.9177325836277213,0.3434143396335733,1467.1225093629819,1.011808627146884,0.960943574306472,0.013178249995125402,1.0948497595208564,0.6868067925776689,1.243699600105098,2.0802556143416586,2.0802556143416586,24,True,True,drift_required,False,True,7.0724087406476865,1.9448867442941316,5.127521996353555,71.17916096848819,0.7117916096848819,3.0173366947169984,7.027289990082977,0.13276659539392888,0.04521193855898708,0.0,10.771755918708884,0.02358754724264145,1,,,100,3.0173366947169984,0.13276659539392888,10.771755918708884,0.7117916096848819,0,,,,,0,,,,
