seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean
9506,checkpoint,40,True,False,1.0775579417222267,0.6096816231341294,1550.3831700176897,1.069229772425993,0.8616448539009203,0.0029164589909533856,0.5947584128590944,0.6587083085640355,1.1638910201708064,1.3383020801063736,1.3383020801063736,32,True,True,unavoidable,True,False,1.7068576700173879,1.7352893172111956,-0.028431647193807752,3.4973268606873518,0.0874331715171838,1.0304882014716492,1.4838906228729911,0.2720911958857445,0.0334975988487726,0.0,10.956883948995142,0.013777393847703934,1,,,40,1.0304882014716492,0.2720911958857445,10.956883948995142,0.0874331715171838,0,,,,,0,,,,
9507,checkpoint,69,False,True,0.693508278743453,0.5097618152451868,1749.524257532681,1.2065684534708145,1.0253184413976952,0.1132952721044318,0.6486374104571262,1.2030394212762565,0.9844921208057833,2.1352349184770882,2.1352349184770882,21,True,True,drift_required,False,True,2.5813423779290474,1.8541651058258188,0.7271772721032286,79.97244146887445,1.1590208908532529,0.3576627990923151,0.7938059317827566,0.11081766013394302,0.06965163536247235,0.0,12.57453318036047,0.008988717570900917,1,,,69,0.3576627990923151,0.11081766013394302,12.57453318036047,1.1590208908532529,0,,,,,0,,,,
9508,checkpoint,122,True,False,0.8393096226003882,0.2934427652449284,1612.7406057587925,1.1122349005233052,0.9225438847295442,0.0058368393632382,1.025977618816389,0.7891379657300783,0.7025726997175076,2.583468934906521,2.583468934906521,8,True,True,drift_required,False,False,7.746859544519606,1.8634337101007739,5.883425834418832,12.181549790047614,0.09984876877088208,3.8546150752065356,8.515141419820957,0.1324411377949413,0.07177191659435038,0.0,9.272241000259754,0.013264968991279602,1,,,122,3.8546150752065356,0.1324411377949413,9.272241000259754,0.09984876877088208,0,,,,,0,,,,
9509,checkpoint,63,False,True,0.8286570594132712,0.5784093202617614,1645.527571887934,1.1348466013020235,1.1100172308641296,-0.06790377179506812,0.884004165764513,1.1758113291598256,0.6119007664572674,0.8337989229243452,0.8337989229243453,39,True,True,unavoidable,False,True,2.095391748792084,1.9525806823369538,0.1428110664551303,69.0793752928971,1.0964980205221762,0.6024800196116097,1.531434255645074,0.13022670969785996,0.04920378371192359,0.0,10.485753379597357,0.011534446850419044,1,,,63,0.6024800196116097,0.13022670969785996,10.485753379597357,1.0964980205221762,0,,,,,0,,,,
9510,checkpoint,83,False,True,1.0088775535776806,0.3024818244124617,1447.495851324434,0.9982730009134028,1.1738923380718556,-0.013933059152890559,0.8541302440658534,0.8534606783226136,1.1068578494979044,2.7385897640319063,2.7385897640319063,37,True,True,drift_required,False,True,3.5615501989567426,1.930732521404365,1.6308176775523777,87.89611539394778,1.0589893420957563,0.6997376634458112,0.9641696969677795,0.23958754516765784,0.06975127654523965,0.0,13.430769224702972,0.008028005249798298,1,,,83,0.6997376634458112,0.23958754516765784,13.430769224702972,1.0589893420957563,0,,,,,0,,,,
9511,checkpoint,64,False,True,0.5123731835585299,0.45332457807680626,1310.488193809164,0.9037849612476992,0.8121892048034784,-0.05167008199857004,0.7917697943740777,0.7567061654764359,0.7887007999731666,2.710013352560785,2.710013352560785,28,True,True,drift_required,False,True,1.977037500930768,1.5775396412832223,0.3994978596475456,77.25453247090195,1.207102069857843,0.22953487015359708,0.2992409040581663,0.08822427669827121,0.022917823537231697,0.0,14.32036007861548,0.008944015018641949,1,,,64,0.22953487015359708,0.08822427669827121,14.32036007861548,1.207102069857843,0,,,,,0,,,,
9512,checkpoint,84,False,True,0.7370294740550716,0.5199413517314335,1473.7520178681773,1.0163807019780533,0.8434114684523211,-0.04805924226335789,1.3376096669356863,0.6079179671777779,0.9012376294044615,1.6215893301287176,1.6215893301287176,34,True,True,drift_required,False,True,4.222454169280752,1.9275293698951947,2.2949247993855573,78.22888803777892,0.9312962861640347,1.7136501528425796,3.807844715578341,0.19094464660261354,0.07774536432900314,0.0,10.42334774859878,0.011069418862462044,1,,,84,1.7136501528425796,0.19094464660261354,10.42334774859878,0.9312962861640347,0,,,,,0,,,,
9513,checkpoint,72,False,True,0.6320421410615533,0.5749379643539799,1635.1668404241418,1.1277012692580288,0.8216417216815078,-0.014181227330614776,0.7022999453694379,1.250621144594008,0.6837419550984813,1.0852599807222763,1.0852599807222763,39,True,True,drift_required,False,True,3.756761717787114,1.6920016269478655,2.0647600908392487,83.28245165455526,1.1567007174243786,0.9213754621694054,1.7952417089386685,0.07513334512211742,0.1022372665534401,0.0,13.410353650748274,0.007266178261488676,1,,,72,0.9213754621694054,0.07513334512211742,13.410353650748274,1.1567007174243786,0,,,,,0,,,,
9514,checkpoint,92,False,True,0.3080938175562572,0.30083544290614134,1801.8936944235431,1.2426853064989953,0.8927003727498908,0.12686886209848947,0.7396330375833287,0.5648783842918935,0.8893020193862738,2.397240728464063,2.397240728464063,22,True,True,drift_required,False,True,2.1133258937256203,1.412623782948934,0.7007021107766862,100.06640926317574,1.087678361556258,0.6547316189645808,1.2969142907995774,0.2839508660291548,0.05204366723066365,0.0,12.523256481318787,0.006458374205976725,1,,,92,0.6547316189645808,0.2839508660291548,12.523256481318787,1.087678361556258,0,,,,,0,,,,
9515,checkpoint,93,False,True,1.1369362724108976,0.6204258288293844,1760.7230337728067,1.2142917474295218,1.2114941490926214,0.06425036671110074,1.3669758678256319,0.9868499734382377,0.6615250803207553,2.84052638991571,2.84052638991571,9,True,True,drift_required,False,True,6.072915183349401,1.965935939226601,4.106979244122799,45.215703710644405,0.4861903624800474,3.182611103240811,7.2222433215052675,0.16277198740611917,0.05348099698559172,0.0,11.304762073210492,0.017626000568270683,1,,,93,3.182611103240811,0.16277198740611917,11.304762073210492,0.4861903624800474,0,,,,,0,,,,
