component_row_id,subject_id,scenario_role,seed,dynamics_axis_id,metric_name,baseline_value,post_repair_value,raw_delta,larger_is_better,directional_delta,component_direction,is_regressed_gate_row,severity_component_candidate,claim_scope
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_severity_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,severity_proxy,1.586019185371471,1.471462128641902,-0.11455705672956884,False,0.11455705672956884,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_minimum_obstacle_clearance_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,minimum_obstacle_clearance_m,-0.8443410961764659,-0.8089166027423023,0.03542449343416365,True,0.03542449343416365,improved,False,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_collision_speed_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,collision_speed_proxy,2.211908862468533,2.1537571815202132,-0.05815168094831957,False,0.05815168094831957,improved,False,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_impact_angle_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,impact_angle_proxy,0.3880957586242414,0.38812337941971065,2.7620795469252002e-05,False,-2.7620795469252002e-05,regressed,False,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_minimum_road_margin_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,minimum_road_margin_m,0.017974412673607887,0.06232261978026976,0.044348207106661874,True,0.044348207106661874,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_final_road_margin_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,final_road_margin_m,0.017974412673607887,0.06232261978026976,0.044348207106661874,True,0.044348207106661874,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_maximum_abs_lateral_velocity,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,maximum_abs_lateral_velocity,0.914324573651129,0.915995882802123,0.0016713091509940048,False,-0.0016713091509940048,regressed,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_maximum_abs_yaw_rate,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,maximum_abs_yaw_rate,0.6533652703641397,0.6528817642780648,-0.0004835060860749474,False,0.0004835060860749474,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_maximum_abs_lateral_position,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,maximum_abs_lateral_position,1.8242765166097135,1.780458024002877,-0.04381849260683657,False,0.04381849260683657,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_final_abs_lateral_velocity,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,final_abs_lateral_velocity,0.49786189689293625,0.49520609160120843,-0.0026558052917278197,False,0.0026558052917278197,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_final_abs_yaw_rate,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,final_abs_yaw_rate,0.332939763461016,0.33103159402891996,-0.0019081694320960407,False,0.0019081694320960407,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_recovery_time_proxy_s,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,recovery_time_proxy_s,0.0,0.0,0.0,False,-0.0,unchanged,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_command_delta_l1_mean,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,command_delta_l1_mean,0.0036422459385063075,0.0032669539693035658,-0.00037529196920274175,False,0.00037529196920274175,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_simultaneous_throttle_brake_fraction,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,simultaneous_throttle_brake_fraction,0.8375,0.0,-0.8375,False,0.8375,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise_mitigation_delta_against_reference,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_fault_delay_noise,mitigation_delta_against_reference,-0.16516744775511216,-0.279724504484681,-0.11455705672956884,False,0.11455705672956884,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_severity_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,severity_proxy,0.5048236868064849,0.4981295822473701,-0.006694104559114844,False,0.006694104559114844,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_minimum_obstacle_clearance_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,minimum_obstacle_clearance_m,-0.7213733990254492,-0.6942429183366663,0.027130480688782876,True,0.027130480688782876,improved,False,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_collision_speed_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,collision_speed_proxy,1.1750168654119466,1.1697666514828584,-0.005250213929088199,False,0.005250213929088199,improved,False,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_impact_angle_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,impact_angle_proxy,0.10564651162478589,0.08278414211621682,-0.02286236950856907,False,0.02286236950856907,improved,False,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_minimum_road_margin_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,minimum_road_margin_m,1.833475325267179,1.8295403337748088,-0.003934991492370088,True,-0.003934991492370088,regressed,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_final_road_margin_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,final_road_margin_m,1.9519178209142365,1.9245696653890834,-0.02734815552515313,True,-0.02734815552515313,regressed,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_maximum_abs_lateral_velocity,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,maximum_abs_lateral_velocity,0.18822101751527598,0.18822101887531933,1.3600433557137137e-09,False,-1.3600433557137137e-09,regressed,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_maximum_abs_yaw_rate,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,maximum_abs_yaw_rate,0.10564651162478589,0.08278414211621682,-0.02286236950856907,False,0.02286236950856907,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_maximum_abs_lateral_position,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,maximum_abs_lateral_position,0.49262372654119485,0.4965602221068921,0.003936495565697251,False,-0.003936495565697251,regressed,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_final_abs_lateral_velocity,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,final_abs_lateral_velocity,0.1523828010526831,0.12334049182954102,-0.029042309223142077,False,0.029042309223142077,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_final_abs_yaw_rate,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,final_abs_yaw_rate,0.10564651162478589,0.08278414211621682,-0.02286236950856907,False,0.02286236950856907,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_recovery_time_proxy_s,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,recovery_time_proxy_s,0.0,0.0,0.0,False,-0.0,unchanged,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_command_delta_l1_mean,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,command_delta_l1_mean,0.0015096038202696209,0.0011949003497256508,-0.00031470347054397005,False,0.00031470347054397005,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_simultaneous_throttle_brake_fraction,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,simultaneous_throttle_brake_fraction,0.0,0.0,0.0,False,-0.0,unchanged,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default_mitigation_delta_against_reference,m2537_mitigation_preserving_policy,unavoidable_mitigation,267100,fresh_nominal_or_role_default,mitigation_delta_against_reference,-0.40873597235107384,-0.4154300769101887,-0.006694104559114844,False,0.006694104559114844,improved,False,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise_severity_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267101,fresh_fault_delay_noise,severity_proxy,3.9538638168212126,3.9879161809815282,0.03405236416031565,False,-0.03405236416031565,regressed,True,False,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise_minimum_obstacle_clearance_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267101,fresh_fault_delay_noise,minimum_obstacle_clearance_m,-1.4368722011875867,-1.4771592870702182,-0.04028708588263141,True,-0.04028708588263141,regressed,True,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise_collision_speed_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267101,fresh_fault_delay_noise,collision_speed_proxy,3.3590230443570963,3.322625253932567,-0.0363977904245294,False,0.0363977904245294,improved,True,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise_impact_angle_proxy,m2537_mitigation_preserving_policy,unavoidable_mitigation,267101,fresh_fault_delay_noise,impact_angle_proxy,0.4529587380097288,0.44348818149320834,-0.009470556516520456,False,0.009470556516520456,improved,True,True,Route A protected mitigation regression localization only
m2650_m2537_mitigation_preserving_policy_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise_minimum_road_margin_m,m2537_mitigation_preserving_policy,unavoidable_mitigation,267101,fresh_fault_delay_noise,minimum_road_margin_m,0.8996198544251907,0.9491281478101072,0.04950829338491658,True,0.04950829338491658,improved,True,False,Route A protected mitigation regression localization only
