seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean
103920,checkpoint,41,True,False,0.919189660402085,0.5785768340438683,1306.6473001368497,0.9011360690598964,0.8021234352658266,0.12663388424417432,0.6359623680506541,0.6479455285935002,1.2602991902966738,2.0806452039319705,2.0806452039319705,11,True,True,unavoidable,True,False,2.347744563317046,2.3660612077957874,-0.018316644478741484,13.732525568163247,0.3349396480039816,0.3205862516635396,0.40442840396733715,0.1268241417393988,0.17866475159014883,0.0,19.701984392405198,0.01922285184264183,1,,,41,0.3205862516635396,0.1268241417393988,19.701984392405198,0.3349396480039816,0,,,,,0,,,,
103921,checkpoint,61,False,True,0.7112793659453014,0.4626746509546786,1712.9802861285523,1.1813657145714154,1.033513114413973,0.10257892581637229,0.6450758269305116,0.4484976772560571,0.7040533371951914,4.7219624812487435,4.7219624812487435,16,True,True,drift_required,False,True,3.356027723836494,1.8273595083383913,1.5286682154981026,78.43684382048357,1.285849898696452,0.41981719081631647,0.5420924291949802,0.16432871604655558,0.260513732757249,0.0,18.64360087146275,0.01396085973829031,1,,,61,0.41981719081631647,0.16432871604655558,18.64360087146275,1.285849898696452,0,,,,,0,,,,
103922,checkpoint,60,True,False,0.4952233162064887,0.610763111317209,1430.9137045163127,0.986837037597457,0.909427651168736,-0.0488272213349894,0.8481858597597152,0.581104113003684,1.0901056967265403,1.519542372831409,1.519542372831409,9,True,True,drift_required,True,False,2.12363598826478,2.1591109293566197,-0.035474941091839796,35.77474631621497,0.5962457719369162,0.8909677645767817,1.8301268495748388,0.14692967323511605,0.32670555313641425,0.0,18.393614810690618,0.013855299912393093,1,,,60,0.8909677645767817,0.14692967323511605,18.393614810690618,0.5962457719369162,0,,,,,0,,,,
103923,checkpoint,70,False,True,0.4984585620760702,0.24962346154985052,1678.5908307389404,1.1576488487854761,1.0698747189802669,-0.08034571792155276,0.5685254940439813,1.2023047299544711,1.0776512373155926,4.737703882455386,4.737703882455387,22,True,True,unavoidable,False,True,2.5716268452517386,2.368784468972475,0.20284237627926371,83.92402213846765,1.1989146019781092,0.33474270861097205,0.517191578614522,0.23372463413338998,0.08296972949536277,0.0,15.122624564822507,0.012029795907437801,1,,,70,0.33474270861097205,0.23372463413338998,15.122624564822507,1.1989146019781092,0,,,,,0,,,,
103924,checkpoint,75,False,True,0.25783735514396,0.5923461197638347,1192.7914792185625,0.8226148132541811,0.9954458204009801,0.08472294228295962,0.8002343838134216,1.1879357126466865,1.0397755949622285,2.487745235618495,2.487745235618495,16,True,True,aes_feasible,False,True,2.1316691074153415,1.6561951811702875,0.475473926245054,86.9524962741524,1.1593666169886987,1.0764050151571163,2.049203096335816,0.07884451053939195,0.2759003626291186,0.0,15.248795214220621,0.015024595893919468,1,,,75,1.0764050151571163,0.07884451053939195,15.248795214220621,1.1593666169886987,0,,,,,0,,,,
103925,checkpoint,62,True,False,0.17559476332634408,0.22907824455398462,1741.262797508364,1.2008708948333544,0.9261560382318414,0.0418026529454254,0.3819229333664214,1.390386262708227,0.9848016218640404,1.9221048930259474,1.9221048930259474,25,True,True,unavoidable,True,False,1.4435747107230927,1.713954864962226,-0.2703801542391333,35.86534755640547,0.5784733476839592,1.3607096469998932,2.7448599593714818,0.08034909180997649,0.28643824637780896,0.0,15.374805504843485,0.015571891330182552,1,,,62,1.3607096469998932,0.08034909180997649,15.374805504843485,0.5784733476839592,0,,,,,0,,,,
103926,checkpoint,66,False,True,0.40576103785468676,0.5179373451946143,1493.3961877370134,1.0299284053358713,0.8863365804783254,-0.008884325397915172,1.2497231559940294,1.169684739072219,0.8476736351667928,2.7462266567389584,2.7462266567389584,11,True,True,drift_required,False,True,2.7985329114197945,1.501604061575196,1.2969288498445986,82.26726333252753,1.2464736868564779,0.9917588832325399,1.8747438320781242,0.09266312430600752,0.11146123695255057,0.0,18.195504068265706,0.01299873273819685,1,,,66,0.9917588832325399,0.09266312430600752,18.195504068265706,1.2464736868564779,0,,,,,0,,,,
103927,checkpoint,31,True,False,0.9824344577136,0.4446693015794175,1931.4267690723386,1.332018461429199,0.8312918820201005,0.08696111171968335,1.1190658780768272,0.7865158008840292,1.184902770537298,1.3177026036853898,1.3177026036853898,15,True,True,unavoidable,True,False,1.7742929415908888,1.9260390219669357,-0.15174608037604687,2.9609464634458007,0.09551440204663873,0.27702627580034417,0.3702570096335691,0.03597789983871751,0.06418388473520034,0.0,15.681174428227125,0.024462588131427765,1,,,31,0.27702627580034417,0.03597789983871751,15.681174428227125,0.09551440204663873,0,,,,,0,,,,
103928,checkpoint,49,False,True,0.7983138110726541,0.6660767562631568,2081.5405110585475,1.4355451800403776,0.9170971301417162,-0.08152386414944646,1.283325268782587,0.3694744236471468,1.092966408384191,4.056076660875187,4.056076660875187,14,True,True,unavoidable,False,True,2.491172916509748,2.4393691980776735,0.05180371843207432,66.28088032126782,1.3526710269646494,0.30222957772603803,0.7242630458595016,0.12516967166084358,0.1136509074859146,0.0,17.333361901277602,0.016292603686451912,1,,,49,0.30222957772603803,0.12516967166084358,17.333361901277602,1.3526710269646494,0,,,,,0,,,,
103929,checkpoint,59,True,False,0.38434134693407196,0.3342338322540967,1784.8360022923935,1.2309213808913058,0.8928375961417299,0.09310497532268558,0.9004077918520832,0.7391321702447097,0.6671819470900459,3.6485421060710195,3.64854210607102,20,True,True,unavoidable,True,False,1.717192247422342,1.9455949180794594,-0.2284026706571174,36.43688910718721,0.6175743916472409,1.484031093210147,2.5401502311300987,0.023428272690376364,0.08291029938794418,0.0,16.72661525997733,0.015477703884243965,1,,,59,1.484031093210147,0.023428272690376364,16.72661525997733,0.6175743916472409,0,,,,,0,,,,
103930,checkpoint,68,False,True,0.2767436428324639,0.16931129866304978,1762.6995460039038,1.2156548593130372,1.3152859812278574,-0.030486193560628427,1.320768543872902,1.0174493104708255,0.6174721121161878,1.9660213804615565,1.9660213804615565,16,True,True,unavoidable,False,True,1.8350582031881495,1.7923207604832667,0.04273744270488278,90.27841081734267,1.3276236884903334,1.1511816919962927,2.6974682234134733,0.08733126097857438,0.36971942266715724,0.058823529411764705,18.981848962621697,0.0163995623588562,1,,,68,1.1511816919962927,0.08733126097857438,18.981848962621697,1.3276236884903334,0,,,,,0,,,,
103931,checkpoint,63,False,True,0.5595006063220753,0.23061838838287804,1330.6141902894844,0.917664958820334,0.9065901160709744,-0.14422227032472046,0.6352862160451722,1.377442715524935,1.3202079801294526,4.706219142665306,4.706219142665306,15,True,True,unavoidable,False,True,2.5532547452917767,1.8202133222572097,0.733041423034567,80.11699075941894,1.271698266022523,0.31054478279802916,0.5491444570114439,0.12796422322900958,0.06554386630233523,0.0,17.260757564444113,0.013510904274880886,1,,,63,0.31054478279802916,0.12796422322900958,17.260757564444113,1.271698266022523,0,,,,,0,,,,
103932,checkpoint,79,False,True,0.2652389917894926,0.3263849809121129,1460.072288917604,1.0069464061500717,0.7835169700717334,-0.01893761582234821,1.3029483256527457,0.507327821945997,1.008828068778528,3.9259224470420837,3.9259224470420837,11,True,True,drift_required,False,True,2.684437467304451,2.1919537979274963,0.49248366937695476,110.58422849217321,1.3998003606604204,0.9628763742062181,2.0803380574662356,0.16927854691649688,0.6941823630837824,0.27848101265822783,15.322515174795099,0.013983933255076408,1,,,79,0.9628763742062181,0.16927854691649688,15.322515174795099,1.3998003606604204,0,,,,,0,,,,
103933,checkpoint,68,False,True,0.8564544199942212,0.3876050163532599,1447.1160073827994,0.9980110395743443,1.2386067034198558,-0.19744300772856715,1.0090342136272261,1.2847821550384786,0.6533794760737925,1.145165182681684,1.145165182681684,5,True,True,unavoidable,False,True,4.119600723650865,2.2994190976620885,1.8201816259887762,81.27841049775473,1.1952707426140403,0.9161012097864917,1.9488831460363372,0.024736708189741136,0.05047146557697596,0.0,15.504550633645161,0.01635376177728176,1,,,68,0.9161012097864917,0.024736708189741136,15.504550633645161,1.1952707426140403,0,,,,,0,,,,
